iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__average,param_model__fit_intercept,param_model__learning_rate,param_model__loss,param_model__max_iter,param_model__penalty,param_model__shuffle,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,20,0.018758678436279298,0.007962311618904221,0.00441899299621582,0.0048540009597843135,1e-05,False,False,invscaling,squared_error,5000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': True}",-109.16599247474095,-120.0226601156697,-4.2991252517930665,,,,,,,,,,2828,0.9994099548970465,0.9997550020749602,0.9961157778986799,0.9970932287129982,0.9856560110989511,0.9987127912693752,0.9968595142862066,0.9777128835810989,0.9866013157748215,0.9840674330055558,0.9921983912599694,0.007501001607953422
0,20,0.0195387601852417,0.008834908679913475,0.002341461181640625,0.000737854094555694,1e-05,False,False,invscaling,squared_error,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-109.17509029926465,-119.92327510568447,-4.297485894091779,,,,,,,,,,2829,0.9994077190492772,0.9997602201256364,0.9961139188370243,0.9970894306263371,0.9856505770958589,0.9987148017143882,0.9968515256548044,0.9777037747419814,0.9865955396368854,0.9840930408565985,0.9921980548338791,0.007500539839473955
0,20,0.01371307373046875,0.007937759151218289,0.002374720573425293,0.0013628982396931301,1e-05,False,False,invscaling,squared_error,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-109.32600433698629,-119.90808396024948,-4.300849750899281,,,,,,,,,,2830,0.9994064976299406,0.999758381312584,0.996115685958151,0.9970858951628484,0.9856464303182046,0.9987054241490312,0.9968513378825339,0.9777313820142481,0.9865735952796172,0.9840957328386214,0.992197036254578,0.007495655155706562
0,20,0.015003585815429687,0.008881377290587704,0.0032665491104125976,0.004315481215526325,1e-05,False,False,invscaling,squared_error,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-109.18809580618142,-119.91889503485227,-4.295842829981841,,,,,,,,,,2810,0.9994073734337691,0.9997593402646957,0.9961038562318901,0.9970874813583149,0.9856425902823592,0.9987100251309062,0.9968421403490284,0.9776935065900622,0.9865806294712093,0.9840892334626754,0.9921916176574911,0.00750297573211621
0,20,0.040598392486572266,0.009803043806460597,0.004851031303405762,0.004418744672569641,1e-05,False,False,invscaling,squared_error,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-91.72321790312382,-111.57640661834945,-5.736619794139345,,,,,,,,,,2820,0.9998605085888843,0.9999914652784222,0.9999496235306735,0.9995194548185423,0.9965141034356938,0.999993943998083,0.9999289224533374,0.9943946261578737,0.998443447503971,0.9907710386947227,0.9979367134460204,0.0029808528984845103
0,20,0.04808619022369385,0.010652533051599841,0.0025259017944335937,0.0009558789056008934,1e-05,False,False,invscaling,squared_error,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-91.6701195194129,-111.58714393303197,-5.7358559376559315,,,,,,,,,,2809,0.9998605657110786,0.9999913867184704,0.9999494374045411,0.9995179219050788,0.9965241403939855,0.9999940336773816,0.9999304309677354,0.9943976655105846,0.9984403355945419,0.990794751920892,0.9979400669804288,0.0029742730869721174
0,20,0.03383631706237793,0.01016565031126725,0.0036101341247558594,0.003288201195311189,1e-05,False,False,invscaling,squared_error,15000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': True}",-91.67907232986633,-111.57862374252507,-5.73381054158289,,,,,,,,,,2796,0.9998604160216471,0.9999914448999537,0.9999481564529643,0.9995145027396696,0.996500634739044,0.9999935596535312,0.9999274818021698,0.9943912531264977,0.9984296786362687,0.9907738368155148,0.9979330964887261,0.002980502413194313
0,20,0.030545568466186522,0.007236998848012748,0.003795909881591797,0.0033619835576693294,1e-05,False,False,invscaling,squared_error,15000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': False}",-91.69901769097854,-111.59031199476159,-5.7325500053238265,,,,,,,,,,2787,0.9998601342733788,0.9999912902112811,0.9999477698377812,0.9995157047393645,0.9965134371089931,0.9999935759397113,0.9999290871983922,0.9943804791610789,0.998431107045149,0.9907867044276369,0.9979349289942766,0.0029782238186196745
0,20,0.003934121131896973,0.0028336352250204772,0.0016513347625732421,7.498677838177213e-05,1e-05,False,False,invscaling,huber,1000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': True}",-196.53841259427696,-163.88278724257742,-1.3662205952886954,,,,,,,,,,2788,-0.781254003194094,-1.504967617003146,-0.9408745952941264,-1.1774399810516925,-1.631312105677261,-0.9999322713334928,-1.7105083881629533,-2.381089834974637,-1.5300209907512317,-1.934386919098975,-1.459178670654161,0.46841859446041306
0,20,0.007422733306884766,0.005800705170434162,0.001797962188720703,0.00014345044991547916,1e-05,False,False,invscaling,huber,1000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': False}",-196.53841183591908,-163.88278763283714,-1.3662205893461663,,,,,,,,,,2789,-0.7812539994103676,-1.504967620487467,-0.9408745944729837,-1.1774399840530134,-1.6313121114068516,-0.9999322697208157,-1.7105083901771514,-2.3810898381066106,-1.530020990723671,-1.9343869213992444,-1.4591786719958177,0.46841859627850735
0,20,0.003185582160949707,0.001613081786856058,0.001600193977355957,4.6440616161754596e-05,1e-05,False,False,invscaling,huber,1000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': True}",-196.53841225055695,-163.88278751375756,-1.3662205912370409,,,,,,,,,,2790,-0.7812540006138768,-1.5049676162642114,-0.9408745945943731,-1.1774399816582015,-1.6313121096246803,-0.9999322720160171,-1.7105083913349057,-2.381089835241308,-1.530020988886378,-1.934386922174196,-1.4591786712408148,0.46841859545215725
0,20,0.008232474327087402,0.009729287444532353,0.0020063638687133787,0.0006685907650059648,1e-05,False,False,invscaling,huber,1000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': False}",-196.53841182873938,-163.88278763727013,-1.3662205892163541,,,,,,,,,,2791,-0.781253999380344,-1.5049676205044684,-0.9408745944326107,-1.177439984067422,-1.6313121114109843,-0.9999322696984159,-1.7105083901548253,-2.3810898380942476,-1.530020990707563,-1.9343869213746951,-1.4591786719825577,0.46841859628260224
0,20,0.006114530563354492,0.005656788460671678,0.0017423629760742188,0.0001387635456589751,1e-05,False,False,invscaling,huber,5000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': True}",-196.53841192212613,-163.88278698039792,-1.3662205938456609,,,,,,,,,,2792,-0.781253999753631,-1.504967615486367,-0.9408745954250024,-1.1774399792300625,-1.6313121102955477,-0.9999322705330782,-1.710508389382757,-2.381089835990444,-1.5300209881847784,-1.9343869169013144,-1.4591786701182983,0.46841859529038843
0,20,0.004681968688964843,0.003584962625497541,0.0029787063598632813,0.003670073631053816,1e-05,False,False,invscaling,huber,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-196.53841183591908,-163.88278763283714,-1.3662205893461663,,,,,,,,,,2793,-0.7812539994103676,-1.504967620487467,-0.9408745944729837,-1.1774399840530134,-1.6313121114068516,-0.9999322697208157,-1.7105083901771514,-2.3810898381066106,-1.530020990723671,-1.9343869213992444,-1.4591786719958177,0.46841859627850735
0,20,0.003923535346984863,0.003325117384397825,0.0017384529113769532,0.00014737979797964447,1e-05,False,False,invscaling,huber,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-196.53841226561227,-163.88278730001548,-1.3662205961463414,,,,,,,,,,2794,-0.78125400141617,-1.5049676173013684,-0.9408745951096802,-1.1774399799410666,-1.6313121095088912,-0.9999322708020171,-1.710508389520347,-2.381089837237674,-1.5300209890408794,-1.9343869217309662,-1.459178671160906,0.4684185957601352
0,20,0.0030433177947998048,0.000870809903839152,0.0028799295425415037,0.0036327577054890855,1e-05,False,False,invscaling,huber,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-196.53841182873938,-163.88278763727013,-1.3662205892163541,,,,,,,,,,2795,-0.781253999380344,-1.5049676205044684,-0.9408745944326107,-1.177439984067422,-1.6313121114109843,-0.9999322696984159,-1.7105083901548253,-2.3810898380942476,-1.530020990707563,-1.9343869213746951,-1.4591786719825577,0.46841859628260224
0,20,0.0029132843017578127,0.0001983786369118934,0.0028429031372070312,0.00245733855789329,1e-05,False,False,invscaling,huber,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-196.53841204514407,-163.8827869082524,-1.3662205976494808,,,,,,,,,,2797,-0.7812539994746699,-1.5049676122182096,-0.9408745967316778,-1.1774399818737287,-1.6313121092776686,-0.9999322711144425,-1.7105083911830232,-2.3810898381195518,-1.5300209902969897,-1.9343869200922321,-1.4591786710382193,0.4684185957721121
0,20,0.005056214332580566,0.002969922346767513,0.0020969390869140627,0.0008486714587011281,1e-05,False,False,invscaling,huber,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-196.53841183591908,-163.88278763283714,-1.3662205893461663,,,,,,,,,,2807,-0.7812539994103676,-1.504967620487467,-0.9408745944729837,-1.1774399840530134,-1.6313121114068516,-0.9999322697208157,-1.7105083901771514,-2.3810898381066106,-1.530020990723671,-1.9343869213992444,-1.4591786719958177,0.46841859627850735
0,20,0.003367304801940918,0.0015238723199259736,0.002725362777709961,0.003045172380876399,1e-05,False,False,invscaling,huber,15000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': True}",-196.538412321687,-163.882787613456,-1.3662205929785776,,,,,,,,,,2798,-0.7812540014937301,-1.5049676182934535,-0.9408745947751878,-1.1774399810815024,-1.631312109908694,-0.999932271362203,-1.7105083903436373,-2.3810898399500324,-1.5300209900213617,-1.9343869212434783,-1.459178671847328,0.46841859623017174
0,20,0.0044455289840698246,0.003380001325596457,0.001695537567138672,9.860083908935499e-05,1e-05,False,False,invscaling,huber,15000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'invscaling', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': False}",-196.53841182873938,-163.88278763727013,-1.3662205892163541,,,,,,,,,,2799,-0.781253999380344,-1.5049676205044684,-0.9408745944326107,-1.177439984067422,-1.6313121114109843,-0.9999322696984159,-1.7105083901548253,-2.3810898380942476,-1.530020990707563,-1.9343869213746951,-1.4591786719825577,0.46841859628260224
0,20,0.007175946235656738,0.005879772158442808,0.0038007497787475586,0.005111388006979819,1e-05,False,False,adaptive,squared_error,1000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': True}",-112.18674025257424,-111.1584274801383,-5.842182630028779,,,,,,,,,,2800,0.9993306709242054,0.9999957243375304,0.9999884401855107,0.9953307946208485,0.9810765574167631,0.9957898419054921,0.9999685412494992,0.9691203263038163,0.9710193621504248,0.9815086227669849,0.9893128881861075,0.011795303271760661
0,20,0.005559682846069336,0.0019968171295251134,0.002030348777770996,0.0007285280759704411,1e-05,False,False,adaptive,squared_error,1000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': False}",-87.64000901839366,-111.17117072408887,-5.854105365954437,,,,,,,,,,2801,0.9999183441631735,0.9999959676568617,0.9999899490857709,0.9997690107809702,0.998199106749757,0.9999996362510758,0.9999842661800379,0.9969769430585398,0.9993428766821753,0.9922975402231093,0.9986473640831471,0.002321765209167219
0,20,0.006490850448608398,0.004167713617072595,0.004209661483764648,0.003429704317339496,1e-05,False,False,adaptive,squared_error,1000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': True}",-116.18437207587532,-115.17549825661868,-3.096217494643149,,,,,,,,,,2802,0.9992036671425614,0.999935562611166,0.9843820377353278,0.9951062838767362,0.9777690019290123,0.9999893207639768,0.9999732558466632,0.9676643317303032,0.9798762374352137,0.9826808393852242,0.9886580538456187,0.01107629345243293
0,20,0.004390740394592285,0.0024276228632744814,0.0016719579696655273,9.435660686783347e-05,1e-05,False,False,adaptive,squared_error,1000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': False}",-87.66967040337191,-111.17590456226804,-5.850756741374711,,,,,,,,,,2803,0.9999179669785222,0.9999959095185462,0.9999892037861988,0.9997672722845777,0.9981899008537509,0.9999995188306443,0.9999837125246723,0.9969617500348932,0.9993368537961047,0.9922878745545579,0.9986429963162469,0.0023253121075737025
0,20,0.014664340019226074,0.005676731317326757,0.0025907516479492187,0.0022546167974168965,1e-05,False,False,adaptive,squared_error,5000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': True}",-89.02021733061378,-110.76882244920274,-5.83999597133317,,,,,,,,,,2804,0.9999131291710291,0.9999995094697927,0.9999870068840969,0.9997761879506133,0.991480551645341,0.9999996940401106,0.9999992855754575,0.9999999845141068,0.9992326759860598,0.9829462441171049,0.9973334269353712,0.005412504642711429
0,20,0.016723775863647462,0.007924242223439789,0.003413534164428711,0.0031783767354404864,1e-05,False,False,adaptive,squared_error,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-79.66093035367788,-110.64383117626778,-5.947677116991464,,,,,,,,,,2805,0.9999999996040859,0.9999999999999281,0.9999999999999978,0.9999999999028082,0.9999999828199038,0.999999999999997,0.9999999999999717,0.9999999881700673,0.9999999999512381,0.9999165707794121,0.999991654122741,2.5027781785353196e-05
0,20,0.009249496459960937,0.0029369628657290193,0.0030028820037841797,0.003765605136591053,1e-05,False,False,adaptive,squared_error,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-88.61744753053965,-110.85196050297317,-5.84303627601967,,,,,,,,,,2806,0.9999192317565937,0.9999988937662221,0.9999877522235423,0.999776895230664,0.9827640375714995,0.9999992452329918,0.9999999723104012,0.9966926859644101,0.9996480128801921,0.9826844492628396,0.9961471176199355,0.006779220780692547
0,20,0.010579633712768554,0.004590785924609912,0.002100849151611328,0.000813643803484133,1e-05,False,False,adaptive,squared_error,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-79.71058365600767,-110.64968548975996,-5.944113282918336,,,,,,,,,,2739,0.9999999954937648,0.9999999975831068,0.9999999786556513,0.9999999877750739,0.9999998659589395,0.9999999896186412,0.999999979915136,0.9999998321695531,0.9999999500283792,0.9999095064132449,0.999990908361149,2.713403775227511e-05
0,20,0.03847975730895996,0.016022347772074907,0.008434319496154785,0.010362889265277309,1e-05,False,False,adaptive,squared_error,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-80.0922185395885,-110.64584671681904,-5.94767682234492,,,,,,,,,,2738,0.9999997724919386,0.9999999998540063,0.9999999999999968,0.9999998754581639,0.9962757627340991,0.9999999999999819,0.9999999998218915,0.9999891129167174,0.9999995983529759,0.9927996819683842,0.9989063803598155,0.00231850388294561
0,20,0.02122983932495117,0.01272348340824582,0.003191542625427246,0.00301463116663317,1e-05,False,False,adaptive,squared_error,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-79.64766278730804,-110.64380128785376,-5.947677116991464,,,,,,,,,,2737,0.9999999999999939,0.9999999999999856,0.9999999999999978,0.9999999999999919,0.9999999999999908,0.999999999999997,0.9999999999999925,0.9999999999999823,0.9999999999999912,0.9999999989705899,0.9999999998970515,3.088204655280463e-10
0,20,0.03166451454162598,0.011418870773539291,0.0026551961898803713,0.0014103879480170107,1e-05,False,False,adaptive,squared_error,15000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': True}",-80.16636916124034,-110.65953467823657,-5.9432788381596175,,,,,,,,,,2690,0.9999997053064317,0.9999999913677571,0.9999999708783506,0.9999996936448542,0.9982155249926837,0.999999984329553,0.9999999608778274,0.9999864123231048,0.999999404986008,0.989941883494528,0.9988142532201097,0.0030048342648403507
0,20,0.018872714042663573,0.011489275340033887,0.005181884765625,0.009877397495045554,1e-05,False,False,adaptive,squared_error,15000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'squared_error', 'model__max_iter': 15000, 'model__penalty': 'l2', 'model__shuffle': False}",-79.69814433759599,-110.64855849565599,-5.944307408106151,,,,,,,,,,2669,0.9999999976586358,0.9999999976196192,0.999999980156388,0.9999999900008285,0.9999999413024819,0.9999999896186412,0.9999999800684125,0.9999999110734621,0.9999999525646448,0.9999997250071668,0.999999946507028,7.849806361392334e-08
0,20,0.006396842002868652,0.0031730409076502373,0.0036754369735717773,0.0044162588106672505,1e-05,False,False,adaptive,huber,1000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': True}",-196.53666252735982,-163.8809726107386,-1.3662108829853565,,,,,,,,,,2670,-0.7812452180342886,-1.5049450936612603,-0.9408643489727186,-1.1774253262925827,-1.6312939818548529,-0.9999218389163711,-1.7104883259840848,-2.3810621879378258,-1.5300023424407887,-1.9343569401365062,-1.459160560423128,0.4684121766049271
0,20,0.004929637908935547,0.0010062159774102963,0.003044438362121582,0.00379669601132963,1e-05,False,False,adaptive,huber,1000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l1', 'model__shuffle': False}",-196.53666252735982,-163.8809726107386,-1.3662108829853565,,,,,,,,,,2671,-0.7812452180342886,-1.5049450936612603,-0.9408643489727186,-1.1774253262925827,-1.6312939818548529,-0.9999218389163711,-1.7104883259840848,-2.3810621879378258,-1.5300023424407887,-1.9343569401365062,-1.459160560423128,0.4684121766049271
0,20,0.0054775714874267575,0.0028907525008175943,0.0023197650909423826,0.001752499325662169,1e-05,False,False,adaptive,huber,1000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': True}",-196.5366636610996,-163.88097374978102,-1.3662108892149374,,,,,,,,,,2672,-0.781245223759941,-1.5049451082381435,-0.940864355622854,-1.1774253365707361,-1.6312939946607563,-0.9999218458077845,-1.7104883401823767,-2.381062207095058,-1.530002355493941,-1.9343569614643945,-1.4591605728895989,0.4684121812529922
0,20,0.0041469097137451175,0.0010984022145606655,0.0026047945022583006,0.0019519111270803024,1e-05,False,False,adaptive,huber,1000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__shuffle': False}",-196.53666366085838,-163.88097374964892,-1.366210889235934,,,,,,,,,,2673,-0.7812452237577714,-1.5049451082322216,-0.9408643556260927,-1.177425336561127,-1.6312939946556462,-0.9999218458108077,-1.7104883401794058,-2.381062207087187,-1.5300023554891502,-1.9343569614674938,-1.4591605728866903,0.46841218125151723
0,20,0.019571590423583984,0.008878073930131203,0.008149266242980957,0.010859525078673942,1e-05,False,False,adaptive,huber,5000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': True}",-196.52958932778628,-163.87365702249386,-1.3661716863519198,,,,,,,,,,2674,-0.7812097136481577,-1.504854300997644,-0.9408230073990003,-1.1773661264005062,-1.6312206223501144,-0.9998799146330419,-1.7104072098332455,-2.3809506536640206,-1.5299269684519685,-1.9342356621117687,-1.4590874179489468,0.4683862300588973
0,20,0.019103860855102538,0.011803546584552557,0.005383992195129394,0.007091111927986441,1e-05,False,False,adaptive,huber,5000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l1', 'model__shuffle': False}",-196.52958932778628,-163.87365702249386,-1.3661716863519198,,,,,,,,,,2675,-0.7812097136481577,-1.504854300997644,-0.9408230073990003,-1.1773661264005062,-1.6312206223501144,-0.9998799146330419,-1.7104072098332455,-2.3809506536640206,-1.5299269684519685,-1.9342356621117687,-1.4590874179489468,0.4683862300588973
0,20,0.010704135894775391,0.0039494909486436375,0.0025203466415405274,0.0020426057357453404,1e-05,False,False,adaptive,huber,5000,l2,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': True}",-196.52962495843036,-163.87369371075022,-1.36617188352503,,,,,,,,,,2676,-0.7812098926722391,-1.5048547585270988,-0.9408232157764849,-1.1773664432728057,-1.6312210153709352,-0.9998801371128476,-1.710407644602311,-2.3809512496355403,-1.5299273717435105,-1.9342363126591713,-1.4590878041372943,0.4683863718547521
0,20,0.012328076362609863,0.009720335962283087,0.0017546415328979492,0.00011855150178179658,1e-05,False,False,adaptive,huber,5000,l2,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 5000, 'model__penalty': 'l2', 'model__shuffle': False}",-196.52962496027854,-163.87369370936406,-1.366171883658624,,,,,,,,,,2677,-0.7812098926754545,-1.504854758484719,-0.9408232158049015,-1.1773664432361879,-1.6312210153479367,-0.9998801371292363,-1.710407644587832,-2.380951249611463,-1.5299273717228585,-1.9342363126531765,-1.4590878041253768,0.46838637184404275
0,20,0.05133535861968994,0.007842984379811346,0.004724574089050293,0.00570110079928048,1e-05,False,False,adaptive,huber,15000,l1,True,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': True}",-196.51190688373117,-163.85536879214015,-1.3660736976207977,,,,,,,,,,2679,-0.7811209566598079,-1.5046273304347961,-0.9407196574484797,-1.177218132868716,-1.6310372300759806,-0.9997751084327557,-1.7102044283300772,-2.3806718285029542,-1.5297385414965787,-1.9339324827451359,-1.4589045696995282,0.4683213674377475
0,20,0.04243619441986084,0.01048799512977728,0.003427267074584961,0.004151953381788977,1e-05,False,False,adaptive,huber,15000,l1,False,"{'model__alpha': 1e-05, 'model__average': False, 'model__fit_intercept': False, 'model__learning_rate': 'adaptive', 'model__loss': 'huber', 'model__max_iter': 15000, 'model__penalty': 'l1', 'model__shuffle': False}",-196.51190688373117,-163.85536879214015,-1.3660736976207977,,,,,,,,,,2689,-0.7811209566598079,-1.5046273304347961,-0.9407196574484797,-1.177218132868716,-1.6310372300759806,-0.9997751084327557,-1.7102044283300772,-2.3806718285029542,-1.5297385414965787,-1.9339324827451359,-1.4589045696995282,0.4683213674377475
