iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,27,0.2604658126831055,0.024768368547115394,0.017116594314575195,0.0036411722656689875,True,50,sqrt,4,10,600,"{'bootstrap': True, 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 600}",-0.7226033229434154,-0.6646111216057351,0.23373932320022028,-0.6011706560060215,-1.020850574093629,-15.288323484521449,-2.5754190922585707,-0.46108973549713217,-0.692414752812267,-0.6905989708074269,-2.248334238734543,4.397801251521308,515,0.356269820183018,0.3238430957582037,0.36722862845972837,0.3998206057835796,0.4444099836214632,0.38653284556270484,0.3731811718216743,0.2579318296055032,0.3234805873274519,0.4109873178963951,0.36436858860197224,0.05012224060393067
0,27,0.006724023818969726,0.0029143269525639696,0.0010170459747314454,9.227709515814789e-05,True,100,auto,1,2,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",-0.7424934917659627,-0.6367372332594186,-0.44127952311034413,-0.8587472993325804,0.8924950691154002,-15.70666471628849,-14.585220011022937,-0.5125112330766952,-0.7475341969008145,-4.233536593495334,-3.757222922913718,5.828297165234021,820,0.7812259567319642,0.8425066768441466,0.758176520709343,0.7977706931634454,0.9371508125044632,0.8413740930498708,0.8251651036614301,0.7300073122614013,0.7094995743747995,0.7833519256031491,0.8006228668904013,0.06199312947354856
0,27,0.022796320915222167,0.0018160309116373667,0.0019391536712646484,0.00012956527271334472,True,100,auto,1,2,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.802930882145271,-0.6953929450080982,-0.09835577285221753,-0.481770795467096,0.18122462330151523,-54.769070359563514,-8.250492447675722,-0.76590100065581,-0.4514954264927544,-1.7445525451898347,-6.78787375517488,16.16232098813444,1040,0.8850452579468511,0.8390028366257077,0.865728027940513,0.9057092256815865,0.9044293551574714,0.8608643197817796,0.8293636461385743,0.806360282064233,0.8584856126415932,0.806983134940688,0.8561971698918999,0.03413103540754578
0,27,0.051490402221679686,0.007142116455504339,0.0035033941268920897,0.0012382631557321603,True,100,auto,1,2,100,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.9887655317348805,-0.6179482894065225,-0.23688603863810487,-0.08840266892012383,0.4620556971243075,-37.30264996877775,-7.783013062179652,-0.7600572983932492,-0.2802515096828866,-1.7297846786826239,-4.9325703349291485,11.018374706954994,882,0.8640199892932477,0.8378224507326644,0.8589274964218861,0.8854578685434873,0.9067775564455642,0.8548465368594713,0.8767430523003066,0.8520661803352813,0.8633037902043351,0.8422119046358655,0.864217682577211,0.019658772869800403
0,27,0.09835398197174072,0.008159553387882618,0.00627901554107666,0.0028618436141989714,True,100,auto,1,2,200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.9905291040273578,-0.633361545845595,-0.15399976155866835,-0.20636559145441802,0.39942788290026077,-38.33626425147416,-10.068626075960681,-0.7462253205973244,-0.2650579800978532,-1.7240862697226427,-5.272508801783844,11.394124006109754,912,0.901345434641777,0.8457466224049764,0.8650375478672926,0.8810157562489584,0.8910848476362394,0.855514742159024,0.8758074129401909,0.8476538509227212,0.8615281992838045,0.864215379398792,0.8688949793503775,0.017312503774074298
0,27,0.19479053020477294,0.009646271621140158,0.012228107452392578,0.0032075352051077833,True,100,auto,1,2,400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-0.9839045693146986,-0.6450040277862663,-0.26730128220725,-0.26120561598093284,0.5069425028510904,-39.78882669661197,-8.910567860235348,-0.7773435470384737,-0.32331632647299813,-2.000526915644286,-5.345105433844114,11.761543692564132,920,0.881443580171857,0.8380037648227211,0.8724374385262335,0.8817741777022479,0.905493397755427,0.8641930545514233,0.8652059609609296,0.8362157969810309,0.8528939559821391,0.8638117113671099,0.8661472838821119,0.0198484797571504
0,27,0.30748577117919923,0.021498488253140616,0.018994140625,0.0037571676800010724,True,100,auto,1,2,600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",-0.9474005814691728,-0.6714058571579795,-0.2099137736928165,-0.35024824889205086,0.3748652384336413,-42.072856298604925,-9.354808069439546,-0.8068449106814581,-0.3674178438444453,-2.1106446008514594,-5.651667494620021,12.430288198254516,959,0.8608557317200727,0.8432617262001044,0.8667167451762694,0.8840017058144556,0.897716625601108,0.8661228820805643,0.8810961625978887,0.8404505738051068,0.8543085272090463,0.8742440042329732,0.866877468443759,0.01718036409429826
0,27,0.00668630599975586,0.0028428607742047862,0.0012628793716430663,0.0008572546777789854,True,100,auto,1,5,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",-1.3981254152420233,-0.6206337445139805,-0.45537117007732286,0.3845031826695703,0.5771695469486431,-37.604264945825406,-16.86656539598005,-0.8046036826604905,-0.36963367774377787,-1.854591281977152,-5.901211658440198,11.651483065121706,983,0.763028270840685,0.7318440154616315,0.7742164338989808,0.7369320977324161,0.8294564096271603,0.8255109866153224,0.8665390586311281,0.8802401150989455,0.6934845393407909,0.6727458608514678,0.7773997788098528,0.0674317223382318
0,27,0.022890186309814452,0.0029361807983950324,0.002479958534240723,0.001642013987778934,True,100,auto,1,5,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-1.1129265874666423,-0.6731703027216729,-0.2212337156500801,-0.20596029486623824,0.3743204968964675,-41.04837759106471,-10.39877887753954,-0.7917738549820332,-0.29103790014702846,-1.4442396957686818,-5.581317832331016,12.191445765056612,952,0.842171840409368,0.7288496056601252,0.80496789449007,0.8214254215911839,0.8354436965608525,0.7790445449648312,0.8516038131490951,0.8086085129863887,0.7571740824344178,0.773756083224483,0.8003045495470815,0.03778742255306342
0,27,0.04649572372436524,0.005667216993246075,0.004214978218078614,0.002275273401589211,True,100,auto,1,5,100,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.6225018709453156,-0.6957105727711803,-0.23693683757589912,-0.23324460426117377,0.443704295497688,-31.978567125011203,-15.9459049700456,-0.8000827331967992,-0.33148764198712044,-2.075946978767327,-5.247667903906393,10.038719868956095,908,0.8455183436908172,0.7561848844944249,0.805498587135066,0.8411351808106785,0.8451104959445065,0.852753806964933,0.8450606716425907,0.8369203673533934,0.7560348627585609,0.8172996807296273,0.8201516881524599,0.0347804931823008
0,27,0.0982600212097168,0.008530634558468798,0.005702877044677734,0.0011448555175296768,True,100,auto,1,5,200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.8763330843358201,-0.6330845640344387,-0.15226765779619078,-1.2044809630414237,0.4623653574528902,-55.256844579391206,-10.28525216089398,-0.8300733380109575,-0.30995079198455877,-1.770821739552789,-7.085674352158847,16.321197483035938,1050,0.8609297905954558,0.7543281715262631,0.8057533189370414,0.8174371625987238,0.8467245853421475,0.83425454339957,0.8215079890807917,0.8103547674206393,0.776817802288069,0.799297860157775,0.8127405991346477,0.029960915650201814
0,27,0.1883160352706909,0.011711523958419024,0.010873627662658692,0.0018960829449442998,True,100,auto,1,5,400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-1.0234450948401532,-0.6414368418908674,-0.27234141544677937,-0.7603230822001728,0.5693655271669418,-35.30605331721511,-8.39993529192678,-0.7499824504094581,-0.36525831267467335,-1.7398526854240584,-4.868926296486111,10.421948833313461,877,0.8564102891249732,0.754414019991587,0.8255662534727338,0.8316265383600471,0.8450073085191483,0.8274450493385934,0.8316189559143848,0.7967950334075348,0.7781005495270956,0.7919192160953734,0.813890321375147,0.0305261641801785
0,27,0.2708266019821167,0.008616480667914967,0.01575620174407959,0.0037865416302073902,True,100,auto,1,5,600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600}",-0.9569264422507442,-0.6272687604557874,-0.22054746763678357,-0.7621527518102056,0.5070516108497222,-41.12345462551496,-9.265007629351366,-0.7456799701409598,-0.32487902962925164,-1.6381485397099431,-5.5157013605650285,12.158495717035125,946,0.8507925744939444,0.7527103420726309,0.827111142422428,0.8156317809364863,0.8584720324953478,0.8330572214422352,0.8217689144123733,0.8298459842644772,0.7677091367082173,0.8128996552452044,0.8169998784493344,0.03160875378591324
0,27,0.006553077697753906,0.0023126839218694504,0.001079249382019043,0.0002880932565369675,True,100,auto,1,10,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",-0.6264648601993412,-0.6675105603863567,-0.4386402037389743,0.19623215596925891,0.8608960155989821,-86.0696298922537,-10.353021601136922,-0.701394694826875,-0.029503368653170492,-1.8365365390896713,-9.966557354871677,25.549010480283016,1074,0.8640129580107911,0.6038804630647892,0.7743968075270008,0.6601967404616502,0.7263473195236807,0.7626174007872423,0.7673829700821366,0.7337115566014759,0.7306912066740205,0.5922777864727666,0.7215515209205554,0.07839119782451111
0,27,0.02437138557434082,0.004213756525543198,0.002539992332458496,0.0018652258077939405,True,100,auto,1,10,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-0.8896375863250137,-0.6673083350576452,-0.3110586694842974,-1.5712707488736184,0.03509932392880322,-37.70890099186862,-9.536724896977072,-0.6189445460899485,-0.2620282915460086,-1.1754696522093426,-5.270624439450276,11.13890763365755,911,0.799239949865819,0.6770441737026711,0.7524627399590942,0.786858506348626,0.8369442362638342,0.7980537283602704,0.754820103601932,0.7770620283848134,0.7210280452223419,0.6497647801767676,0.755327829188617,0.055080308148874484
0,27,0.044243478775024415,0.005402008123475759,0.0037766695022583008,0.0022090893427259054,True,100,auto,1,10,100,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.8295145695849835,-0.6219593177605267,-0.3987608570554553,-0.7181371244061792,-0.046487114264812224,-46.678381452615184,-7.495714933695897,-0.7096432668909678,-0.38744026340296434,-1.3244040598332623,-5.921044295951024,13.742739725073227,986,0.7874056938697737,0.67832276171726,0.7503785292423683,0.7765692286229197,0.8203124955414711,0.8194200081988903,0.7078440192905502,0.742619471914153,0.7355801900182675,0.6676833734774021,0.7486135771893057,0.0507958653116561
0,27,0.09369461536407471,0.004259627852501235,0.005553841590881348,0.0007449258706129064,True,100,auto,1,10,200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.8946728484161051,-0.6862790384164592,-0.03306327222232297,-0.9063800655677334,0.4145180403536306,-44.86431401191877,-8.42659245920083,-0.7240135584121421,-0.32532598786891676,-1.360415360078484,-5.780653856174814,13.245380954886796,972,0.8276551072827917,0.6906128977073216,0.7722420050934372,0.775252124290045,0.8295333160503707,0.806454505124472,0.7489213538121569,0.7569487559606711,0.7428416561304416,0.6653413375238697,0.7615803058975578,0.05111645972460152
0,27,0.1981670618057251,0.026429611458194363,0.010577940940856933,0.0024696213944077556,True,100,auto,1,10,400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-0.8517450627033802,-0.6699698083321912,-0.2384511223298018,-0.7003431344229152,0.27626986963246614,-49.55634729464443,-7.6396118506710256,-0.7420332901041717,-0.31567805291849194,-1.3002230299487625,-6.173813277644271,14.61907781697923,1010,0.820083502992301,0.7017463437632364,0.7702347572660182,0.7824746168301714,0.8401240319002083,0.8158638036785996,0.7277744543002342,0.7494530819443195,0.7432312778317011,0.6786398306991466,0.7629625701205937,0.05011648606483564
0,27,0.2666535615921021,0.013268801913225183,0.016525816917419434,0.003518473682032572,True,100,auto,1,10,600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 600}",-0.7737847976613752,-0.6884101448906119,-0.15608754892158094,-0.4834815326625439,0.26078808433834344,-47.304140559616194,-8.721184281692269,-0.7354037341240414,-0.32352885445086654,-1.231817412374498,-6.0157050782055626,13.983616616490535,995,0.8089319334201224,0.6866626483660934,0.7705546951208813,0.778264174466025,0.824662973081294,0.8124239666255495,0.7307851218521139,0.7426192495937722,0.7342737958568457,0.6737252917025625,0.7562903850085261,0.04926500309839482
0,27,0.005861759185791016,0.0007728084611974822,0.001448822021484375,0.0007600651689614617,True,100,auto,2,2,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",-0.5753103171829963,-0.48702849702911544,0.34642274329446654,-2.9669684315765505,0.47680595704600726,-84.69749712420375,-6.556053620954325,-0.7741881523132672,-0.1359171422178107,-2.738159017996493,-9.810789360313382,25.043893004210044,1073,0.6246062184661471,0.785348061766487,0.7100868738982625,0.7647892112646594,0.7723299664835395,0.7541421394629606,0.6753800678810085,0.5085690703933872,0.8159711736831572,0.7802687304635086,0.7191491513763116,0.08883035532895399
0,27,0.022697257995605468,0.0026754259548740678,0.0018854856491088868,4.303439502211358e-05,True,100,auto,2,2,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-1.1111787703753504,-0.696953059316344,-0.4959917173038011,-1.1398749437049824,0.7223127767517551,-36.560852408125655,-7.436234336559377,-0.7195922455631387,-0.6158603183524465,-2.277392493806509,-5.033161751635585,10.716984050949888,890,0.6748451384862746,0.7323874095426687,0.7572865391946215,0.8369406192935979,0.8494911688428796,0.8029208155765176,0.7805667210325246,0.5801469153875185,0.7628922928592781,0.7700166178259822,0.7547494238041863,0.0750966228362223
0,27,0.047809386253356935,0.004893437712556106,0.0031767845153808593,0.00026655276474126644,True,100,auto,2,2,100,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1.1317714848297835,-0.6365828179247899,0.10848384223929264,-0.2609922755068719,0.5163836761296248,-51.976857451550124,-9.64338217570487,-0.7408763905499651,-0.4353677628493249,-2.185952082908765,-6.638691492345558,15.366898823883277,1032,0.6781536698108486,0.710910093280128,0.7635079088736861,0.819174850544295,0.8345632214965601,0.7949405289202641,0.7639460045698034,0.571696189080499,0.7430950700093824,0.7657878858575335,0.7445775422443001,0.07267583782611114
0,27,0.093160080909729,0.009330631174700425,0.007047772407531738,0.005265622339042241,True,100,auto,2,2,200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1.5287229557389819,-0.5722152256162203,0.12250475871694377,-0.754312339763745,0.5251951731307123,-40.30066534582215,-8.169397119717381,-0.7017949092163278,-0.4167700399373351,-1.8194898357377371,-5.361566783970222,11.878214083272587,923,0.6923600616829855,0.7231159144829555,0.7698553831826767,0.8207483546735072,0.8507084493516803,0.7859969568937615,0.7869144822591656,0.572617599441536,0.7620205249287499,0.7727021846433364,0.7537039911540354,0.07364274362138085
0,27,0.18959157466888427,0.010103102825736348,0.011479425430297851,0.0028302326020354343,True,100,auto,2,2,400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-1.3952178897371623,-0.6070570098851626,0.07517112051412989,-0.5833706819496185,0.5267329751484187,-52.74882068616909,-9.632071284805143,-0.7283286375764473,-0.4755133941281666,-2.17784360236638,-6.774631909095463,15.571437490413789,1039,0.7001944122214367,0.731036138032342,0.772665144499567,0.8265642255640582,0.8517263082814488,0.7978372919278262,0.7695522673379139,0.5740603592510316,0.7546822601816816,0.7663733449270009,0.7544691752224306,0.07299314036223961
0,27,0.28563780784606935,0.01594063265598966,0.015787029266357423,0.002743763848312721,True,100,auto,2,2,600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 600}",-1.5714622684612922,-0.6121902718234586,0.036850261199437795,-0.48224016860645413,0.6090251406874663,-47.13770562279646,-8.672676337136618,-0.7109592629404671,-0.43178915115644867,-2.0639424931544315,-6.103709017418873,13.90333351333657,1004,0.6919271461951504,0.743260171305347,0.7720592694304362,0.8305883758910433,0.8552217307641781,0.7896223128586539,0.7621240211917976,0.5811033588535859,0.7500794826559032,0.7648298602184498,0.7540815729364545,0.07194923600243905
0,27,0.007078766822814941,0.002893857644119162,0.0012495994567871093,0.000779829173035519,True,100,auto,2,5,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",-3.959603490514165,-0.5262604918106493,0.18160035048750256,-0.8322270194384589,0.2423396825626638,-16.92061040677788,-4.586940978643123,-0.7672805842925436,-0.30165946567820856,-2.373523964299549,-2.984416636840441,4.912562572859943,713,0.658381911922626,0.6664221754385524,0.6450044078907694,0.8066366918498156,0.7092350113844443,0.659645952332365,0.7299578294206,0.5069220718724231,0.6629543406608195,0.6995367735548141,0.6744697166327229,0.07211128136162634
0,27,0.024685597419738768,0.0063550213862183435,0.0019767284393310547,0.0001725800094021591,True,100,auto,2,5,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-0.72888833961372,-0.5674183635391277,0.11969893014652055,-2.0545005113820887,0.5087163039448069,-74.39120550215883,-5.9206508018025,-0.6192836642677266,-0.4032689653199204,-1.5720906725218495,-8.562889158651442,22.009633790728117,1065,0.6599260721281854,0.6701721239535385,0.7471859190105639,0.7697340675597519,0.7956359683947837,0.7628351615942566,0.7352496573301448,0.5390201669110504,0.697994355727602,0.7048500690444327,0.7082603561654309,0.07012968340248411
0,27,0.04587960243225098,0.0059087837884062265,0.003918313980102539,0.002478391926047954,True,100,auto,2,5,100,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1.3484306147250718,-0.700134042693348,0.15320197047309614,-0.9673436438837839,0.5356892474335626,-53.08242148565581,-8.29025883292198,-0.6115036517723502,-0.4867166044818101,-1.8454785745456643,-6.664339623277317,15.652184823313107,1035,0.6644344967237051,0.6937397109977891,0.741621477907501,0.8050272397199134,0.800911678705257,0.7843559299686531,0.7670126623975901,0.5786656945404629,0.7141585192851085,0.7434407865163937,0.7293368196762374,0.06637773789861783
0,27,0.09862511157989502,0.014841600953096968,0.005412840843200683,0.00020653155664859184,True,100,auto,2,5,200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1.5352090664457285,-0.6325068977256458,0.1491686269669752,-0.4814276639775543,0.47744667227959814,-42.84980927392682,-6.819886251170062,-0.6875811537000587,-0.39823497052034784,-2.045489789901097,-5.4823529768120745,12.609953846607104,940,0.64772523413183,0.6695210396720276,0.7377364403946524,0.7991091158222126,0.8070298425306911,0.7796390562976727,0.762139018951307,0.5575861168905193,0.7255842000033261,0.7545473805433832,0.7240617445237623,0.07395221749165673
0,27,0.1732933282852173,0.007680212200448616,0.010520577430725098,0.001430532881457375,True,100,auto,2,5,400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-1.1456549715387725,-0.6226359488494337,-0.13848437936348246,-0.667495033632364,0.5744924539656,-63.36717025050062,-8.130171698140725,-0.6808053892925585,-0.43152423130179307,-1.8350375892779822,-7.644448703793214,18.717996793470718,1058,0.6425721237384372,0.6834758809883724,0.7472182586401239,0.8050502923117726,0.8229486251594139,0.7925471198126571,0.7543918770310201,0.5473202000563275,0.71166659544918,0.7430729245957712,0.7250263897783077,0.07906658661285067
0,27,0.282538628578186,0.013014725426541793,0.016766285896301268,0.0025374701547048496,True,100,auto,2,5,600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 600}",-1.4797284810770348,-0.6297795804465567,-0.07445349209139995,-0.7340018546069047,0.5623905958909651,-53.57905242977321,-7.435268830135206,-0.7087862780761178,-0.47275618557913934,-1.9109032635823002,-6.646233979947691,15.786380371362752,1034,0.6537488509495928,0.6796229104386793,0.7361136970783329,0.7994134883177013,0.8195914113768212,0.7821200072445712,0.7589483291020269,0.5630189045568459,0.7166712373193789,0.7475038288539493,0.72567526652379,0.07277947060825335
0,27,0.004950165748596191,0.00041533647309969753,0.000944209098815918,2.6663907168565126e-05,True,100,auto,2,10,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",-1.4137239778280626,-0.7406949078037006,-0.1269079300678706,-0.1385759284008381,0.49322582013625493,-138.36068208351386,-9.366021610552034,-0.8099473402637993,-0.3021855347891542,-2.0090483715477263,-15.27745618646308,41.11569464734168,1080,0.48683072369404723,0.5309761521789915,0.6968516536444871,0.7409600706141706,0.7656376145167068,0.7541607882406579,0.6374419464044391,0.4829940156300918,0.6293796216573817,0.5358196840927891,0.6261052270673764,0.10549060385069003
0,27,0.02316441535949707,0.003773992699539061,0.002172994613647461,0.0007748761307509779,True,100,auto,2,10,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-1.476362662056827,-0.6704755497288053,-0.21460116418845643,-0.3058927524622055,0.38266310394428127,-51.527172207974665,-5.731781354616732,-0.6787986813124853,-0.531279197147903,-1.3864280778841844,-6.214012854342798,15.189942998634827,1014,0.6147128711307612,0.5949553199904725,0.6482180541210677,0.7427681825488048,0.7974856084527443,0.7638362684178561,0.5955012677464653,0.47521525938495446,0.6682434771282296,0.5857222367546983,0.6486658545676055,0.09249939633748887
0,27,0.0445173978805542,0.007582679996420948,0.0030327320098876955,4.384708893025016e-05,True,100,auto,2,10,100,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1.8725851436707144,-0.6796398318934169,-0.12508489415960589,0.11560068449847627,0.15728145293406903,-42.51344029130402,-6.1066985817568495,-0.6656228305785943,-0.33901852143408595,-1.367924984892836,-5.339713294225758,12.51403384615041,919,0.6034333896667392,0.5984863049312961,0.6673741991753681,0.7409014714777937,0.7838146796798536,0.7462735177239788,0.6356540809721475,0.4836106289131843,0.6765134906123804,0.6048998450668054,0.6540961608219547,0.08427481298242274
0,27,0.08686690330505371,0.008613117282347428,0.00744020938873291,0.0035275637212729386,True,100,auto,2,10,200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1.205570596345297,-0.6814554264967916,-0.08769431797751959,-0.4273361166259815,0.43520632957382577,-43.29540157908268,-4.538167505339775,-0.6090239469122829,-0.43908980180447976,-1.5792522116673893,-5.242778517267837,12.749802888357438,907,0.5772617506427844,0.6019103792052964,0.6505754730683841,0.7474872145481788,0.814168695214755,0.7402286203368491,0.6387443699092469,0.46254880311238245,0.6589843501583825,0.6205158943933722,0.6512425550589632,0.09402092807324239
0,27,0.18119125366210936,0.01104988208315563,0.011393499374389649,0.002974841791011178,True,100,auto,2,10,400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",-1.2480653319399417,-0.6722235356765582,-0.061376361333219887,-0.527983383224615,0.3111292484360555,-53.48717051372867,-4.850867471630216,-0.674334591733492,-0.4549041331065269,-1.64238001427892,-6.330817608821611,15.777717744744352,1019,0.5977440910309424,0.5865582591710073,0.6804525708293986,0.7479220326209914,0.7962094337417563,0.7577793315304066,0.6779791134432088,0.4787846117911051,0.6756856261358608,0.6194135523646612,0.6618528622659339,0.08975138970687137
0,27,0.27082977294921873,0.019583822917182338,0.014991068840026855,0.0018546989982028044,True,100,auto,2,10,600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 600}",-1.2233343978607314,-0.6324556999655357,0.03884756822924973,-0.601189324063631,0.4162927957843091,-53.219112142446626,-5.809634778322131,-0.6712468714720765,-0.44549860152796006,-1.6582475504835035,-6.380557900212863,15.699497359162097,1021,0.5931065963493929,0.5794603338974251,0.667262154696296,0.7397353266481189,0.7945156521842606,0.7437112026112986,0.6484973647342035,0.474413275130954,0.6726907612594473,0.6174762505672913,0.6530868918078688,0.08862280163911272
0,27,0.005698466300964355,0.0012511035801950534,0.0012217044830322265,0.0005629487750697591,True,100,auto,4,2,10,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",-0.12719588639894575,-0.6162959927796228,0.17515876434085864,-1.3752803094587556,-1.9705384091146692,-73.52696693830816,-15.875881731626357,-0.5870034127401123,-0.6013263617276496,-1.576909035704118,-9.608223931351752,21.781810583486273,1072,0.4734135922373319,0.44280532167647413,0.477062901913053,0.5323772266328288,0.6485349682300823,0.533944553398767,0.5100500147032023,0.35115066819437013,0.41105953027721587,0.5196461437568101,0.4900044921020135,0.07636866882697659
0,27,0.02198681831359863,0.0020945371876430357,0.0021294355392456055,0.000651173022527764,True,100,auto,4,2,50,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-1.4742087109815882,-0.5416151572475849,-0.14726657352601769,0.07363825195048257,0.6423932583550708,-53.93218323635195,-5.556853231477887,-0.6947210703607134,-0.6283854791504564,-1.2143459576832405,-6.3473547906473895,15.943426348527913,1020,0.4636965707785651,0.46846570863468173,0.5475976219444227,0.63054731180081,0.6539141831046835,0.5772998344626407,0.526133330301607,0.36908163341365896,0.5341778570963491,0.5486868346584978,0.5319600886195917,0.07901389479603801
