iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_average,param_fit_intercept,param_learning_rate,param_loss,param_max_iter,param_penalty,param_shuffle,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,27,0.0010149002075195313,0.0008249551418650935,0.0005588054656982422,2.0717134085429448e-05,1e-05,True,True,optimal,squared_error,5000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': True}",-3077244791873081.5,-2.5916546082297457e+18,-1.2999894104632358e+18,-5843392955383121.0,-60587095114388.82,-49171798103643.93,-1.852510604229877e+16,-780619229466231.4,-1902306135346663.8,-3465999302254682.5,-3.925348446042822e+17,8.286261566590452e+17,2894,-114510809269053.31,-46916339921684.695,-53409298992554.0,-196503118955045.47,-103656641633026.62,-43100041509805.21,-96530271050450.44,-197743814823917.06,-95270954364894.17,-103301822249185.06,-105094311276961.6,52060156002284.516
0,27,0.0007314443588256836,0.00016105758083244815,0.0005524873733520508,1.5734560525815513e-05,1e-05,True,True,optimal,squared_error,5000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': False}",-3285760437987855.0,-3.522110314869289e+17,-1.9709387271322002e+18,-135985726802896.28,-400857042190272.75,-11608432398642.273,-2.074125560368599e+16,-63889279588477.516,-52740351743397.93,-3.286991094753371e+16,-2.3807117664410608e+17,5.868044681537021e+17,2874,-112907541119379.73,-39956239228102.07,-64623548962353.54,-74590524251695.25,-182826887912606.0,-38190315832784.734,-36937999833754.984,-56119443006993.6,-98527538365653.64,-286173084799365.8,-99085312331268.95,75436238803369.27
0,27,0.0012451410293579102,0.0010132007190004088,0.000759291648864746,0.00035357758311259737,1e-05,True,True,optimal,squared_error,15000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': True}",-8.471944665511936e+16,-6.83151937917013e+17,-1.351949014881506e+17,-795315855614854.8,-828810409181840.6,-327581912175758.1,-6.282043876752612e+16,-80198069229464.88,-990292486027200.9,-8706815031074279.0,-9.776157385911126e+16,2.001506915065216e+17,2845,-139758950993607.22,-72553945183346.97,-54765110710918.91,-208844760953820.03,-143034690494953.72,-56230004526233.195,-83388362691791.89,-151260409619167.94,-157512497345328.16,-372409426752580.8,-143975815927174.88,90041473640380.4
0,27,0.0009122848510742188,0.00037828419516623826,0.0005663871765136719,1.8346522672679504e-05,1e-05,True,True,optimal,squared_error,15000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': False}",-3500896904328825.0,-3.685170463222743e+17,-1.7724297320822676e+18,-102240553060279.66,-413946965594235.06,-11352197917346.082,-2.070683245240189e+16,-64913236591397.836,-51380343069211.54,-3.3586681077265764e+16,-2.1993850221347706e+17,5.2869195229009574e+17,2864,-116046247094150.0,-40998072540144.9,-62321777964890.75,-50334504292660.23,-188737333411940.62,-38584620340387.05,-37912276997698.49,-57143022524554.234,-100576683611011.97,-292997449053285.6,-98565198783072.39,78860985154160.25
0,27,0.00080413818359375,0.0003357224797222019,0.000633859634399414,0.00022008827503427748,1e-05,True,True,optimal,squared_error,15000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': True}",-8.327075892292558e+16,-5.869402100618874e+17,-2.589911027634712e+18,-715651829132645.9,-2199791715222173.0,-45085896210382.26,-6.9977744194672e+16,-485349543855434.2,-279208034532030.56,-1.0966766510623172e+16,-3.3447915943437734e+17,7.710597707719653e+17,2886,-84207261149715.25,-61220743703357.73,-27121357128514.426,-191314939353919.06,-254956512101402.75,-33682389237748.53,-61797546009392.336,-229750435151378.03,-219959221320348.47,-156154305888613.78,-132016471104439.03,83306711457023.73
0,27,0.0006905555725097656,1.2474191297488198e-05,0.0005625486373901367,1.5548200342875293e-05,1e-05,True,True,optimal,squared_error,15000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': False}",-3285760437987855.0,-3.522110314869289e+17,-1.9709387271322002e+18,-135985726802896.28,-400857042190272.75,-11608432398642.273,-2.074125560368599e+16,-63889279588477.516,-52740351743397.93,-3.286991094753371e+16,-2.3807117664410608e+17,5.868044681537021e+17,2874,-112907541119379.73,-39956239228102.07,-64623548962353.54,-74590524251695.25,-182826887912606.0,-38190315832784.734,-36937999833754.984,-56119443006993.6,-98527538365653.64,-286173084799365.8,-99085312331268.95,75436238803369.27
0,27,0.005152773857116699,0.0003960742170039523,0.0006387710571289062,4.072002277053655e-05,1e-05,True,True,optimal,huber,1000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': True}",-897.232429491851,-834.3747891288672,-2982.5266909203265,-4.616669541879453,-4.309325313102702,-4.121165055494293,-150.7250942889188,-2.880120940297363,-4.261665802545726,-45.01404152262035,-493.00619920059034,893.9210983981807,1122,-1.2082191632743826,-0.8850842037353617,-0.6948413640393205,-1.3331523056184325,-0.9095226286555786,-0.30120942661000827,-1.2413464359191573,-0.6882882170904614,-0.9704899385235362,-1.2303827018841988,-0.9462536385350437,0.30620910980803684
0,27,0.007590675354003906,0.0056210905420866295,0.0010298967361450195,0.0008485802698597213,1e-05,True,True,optimal,huber,1000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': False}",-897.2272628933498,-834.3678647640317,-2982.5078887463274,-4.616690677010387,-4.309347905612293,-4.121178453876989,-150.7252716898845,-2.880118891995241,-4.261673592476754,-45.01385972314186,-493.00311573377064,893.9153629229017,1121,-1.2082301222773348,-0.8850803335489079,-0.6948422917783175,-1.3331529083546485,-0.909528817964183,-0.3012046044905705,-1.2413461862271693,-0.6882925471879175,-0.970492577262152,-1.2303811705134238,-0.9462551559604625,0.30621055618931425
0,27,0.0038061141967773438,0.0003429379226999315,0.000576186180114746,2.821410651005883e-05,1e-05,True,True,optimal,huber,1000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': True}",-897.7241005670317,-838.5288866149479,-2990.7461647268083,-4.614264218768781,-4.336308508637002,-4.125905568667702,-151.47512788139093,-2.88401999392157,-4.2670444964623595,-45.23088321698415,-494.39327057936197,896.3497647023163,1126,-1.210320164370612,-0.8867296607855275,-0.6963423429614763,-1.3389368180356365,-0.915782091113323,-0.3019621377335018,-1.2431626461564202,-0.6886686431732336,-0.9742513371718211,-1.2336450575537676,-0.948980089905532,0.3072097613106349
0,27,0.004364800453186035,0.0015762212432467518,0.0006452322006225586,9.467295567506303e-05,1e-05,True,True,optimal,huber,1000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': False}",-897.7225349781805,-838.5280424263202,-2990.730614181599,-4.614277923498853,-4.336315303814051,-4.125911179783979,-151.47522480297195,-2.884017503076042,-4.267048853548077,-45.23087566235279,-494.3914862815145,896.3453261276575,1125,-1.2103232407376336,-0.8867277277045049,-0.6963432011656994,-1.3389359620304067,-0.9157841396609911,-0.3019601979852977,-1.2431623641207366,-0.6886714765783175,-0.9742530135623404,-1.2336441627548442,-0.9489805486300773,0.307209933135367
0,27,0.025502538681030272,0.00397338546646455,0.0007030487060546875,5.385440325015874e-05,1e-05,True,True,optimal,huber,5000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': True}",-893.8433349671122,-813.7616949578844,-2922.812919240186,-4.592166379469398,-4.223312935003701,-4.097949867339218,-147.16349487001528,-2.8565243349082623,-4.228323975905176,-44.03705524711896,-484.1616776774942,876.5587359485828,1106,-1.1984482611731266,-0.8782478889916128,-0.6882745316782353,-1.3127548277658203,-0.8887476088862387,-0.2978036451247028,-1.232546986742443,-0.6838987296786287,-0.9569189173703772,-1.2168465860928204,-0.9354487983504006,0.3026315273556152
0,27,0.026623225212097167,0.007393426107127987,0.0016970634460449219,0.001899036405996574,1e-05,True,True,optimal,huber,5000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': False}",-893.8400286687062,-813.7568677406738,-2922.7817344628975,-4.592185782168859,-4.223327650874345,-4.097959274040292,-147.1639370482531,-2.856516681960615,-4.228337574769826,-44.037082434976305,-484.1577977319321,876.5497030042978,1105,-1.1984563130538608,-0.8782452435291315,-0.6882762738423058,-1.3127562505974546,-0.8887531376212019,-0.2977987771836832,-1.232546088164944,-0.6839056547782545,-0.9569267229877729,-1.216846396656166,-0.9354510858414775,0.3026326265147827
0,27,0.017751169204711915,0.0032508201004148277,0.0008013010025024414,0.0005311275837354056,1e-05,True,True,optimal,huber,5000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': True}",-895.4050135736031,-826.8205256660044,-2948.661349100147,-4.584569022061027,-4.308474571728297,-4.1129660437055575,-149.5241768023417,-2.868864708719925,-4.24536293323325,-44.63558405810129,-488.5166886479645,884.1907648701402,1114,-1.2050970093171465,-0.8834628801184579,-0.6930287448086028,-1.331048016717117,-0.9084622563046238,-0.30018374988563057,-1.2382998364151452,-0.6850889347136269,-0.9688352091266106,-1.2265842503013165,-0.9440090887708278,0.3056974653508864
0,27,0.019443058967590333,0.006335893761864824,0.0009410858154296875,0.0008244171778041785,1e-05,True,True,optimal,huber,5000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': False}",-895.4043532527708,-826.8198356151503,-2948.657721513572,-4.584568537910682,-4.308474548973765,-4.112967686267791,-149.5242164224811,-2.8688639752240697,-4.2453627419832936,-44.635573604426405,-488.51619378987607,884.1896977470778,1113,-1.205098348384488,-0.8834623795874377,-0.693028912655077,-1.3310487341627115,-0.908462893260845,-0.30018311653339125,-1.2382997719080864,-0.6850897071872566,-0.9688362166393478,-1.226584122172218,-0.944009420249086,0.3056977173695187
0,27,0.07520358562469483,0.010009085460450807,0.0008207321166992188,0.00010150205567351978,1e-05,True,True,optimal,huber,15000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': True}",-891.0629197663504,-797.015343692142,-2874.1165455924956,-4.572044661361517,-4.153097158885156,-4.080627413629385,-144.2666831727371,-2.837494654661611,-4.200995242052835,-43.26462964924926,-476.95703810035656,862.4185496552647,1098,-1.1904329460152647,-0.8726402673549716,-0.6828943959344218,-1.2960644502621719,-0.8718378597235925,-0.29469625595373805,-1.2253289209918736,-0.6804203564286444,-0.9458133163212601,-1.2059259190539575,-0.9266054688039895,0.29982538531356207
0,27,0.08086376190185547,0.013802326304678859,0.0010041475296020507,0.0004648071191595043,1e-05,True,True,optimal,huber,15000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': False}",-891.0584381105899,-797.0104609373456,-2874.1001894818387,-4.572068282345648,-4.153118959452146,-4.080636193792307,-144.26682495818926,-2.837495818270848,-4.20099646091173,-43.26444078049048,-476.9544669983226,862.4136078718384,1097,-1.1904415240317214,-0.8726372417294852,-0.6828952455569122,-1.2960645296770945,-0.8718445651757654,-0.29469236532828247,-1.2253284345502475,-0.6804223732040122,-0.9458160893023844,-1.2059247742436399,-0.9266067142799544,0.2998265298798107
0,27,0.053796911239624025,0.008185543945798648,0.0009064197540283204,0.000415041892067471,1e-05,True,True,optimal,huber,15000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': True}",-893.633372641899,-818.3729091553653,-2916.487354276767,-4.559547969799278,-4.292974958832029,-4.10362797101629,-148.13184259138137,-2.8574857458688676,-4.229025754539456,-44.25422568225183,-484.092236674772,874.9139364957731,1104,-1.2013809487406935,-0.8812284095431011,-0.6907170085773635,-1.3261500781894506,-0.904162814095709,-0.2989296082372883,-1.2348015202040536,-0.6822563515457547,-0.9654156703783605,-1.222044675661246,-0.9407087085173022,0.30476440102499364
0,27,0.05486447811126709,0.008245724622491018,0.001127338409423828,0.0007542493837139301,1e-05,True,True,optimal,huber,15000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': False}",-893.6331033773669,-818.3728937411385,-2916.4863827051736,-4.55954880089536,-4.292974855417042,-4.103628914814308,-148.13184938821942,-2.85748539120724,-4.22902582393819,-44.254242717234725,-484.09211357154055,874.9136519975946,1103,-1.2013815364465659,-0.8812283664206413,-0.6907170802766118,-1.3261501467072039,-0.9041629995836651,-0.2989292733939064,-1.234801528431257,-0.6822567118355862,-0.9654158176258039,-1.2220447319751084,-0.9407088192696349,0.30476449983861464
0,27,0.005858135223388672,0.001509297831061281,0.0005913257598876953,4.879675263383215e-05,1e-05,True,True,invscaling,squared_error,1000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': True}",-947.2051210477836,-15243.971089281045,-9876.67938957276,0.2033352288123762,-4.149356701609798,-0.7932938822976265,-481.3806170895086,-4.477146138969518,-2.081227943087679,-76.05322417466392,-2663.658713060291,5100.112000099138,2087,0.8925342284775475,0.9264715344993573,0.9513178344289681,0.9649358488498933,0.9126328057924352,0.9420819217599964,0.9057664744506705,0.9567220039714173,0.9248730526485023,0.7675265675205539,0.914486227239934,0.05371885109280564
0,27,0.006614542007446289,0.0019190057407337212,0.0008086442947387695,0.00040578871650214415,1e-05,True,True,invscaling,squared_error,1000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': False}",-946.2125519105645,-15333.67951814848,-9775.446258479878,0.19024399273965642,-4.117960422845993,-0.7909825986612222,-494.56100175558987,-4.495367339540877,-2.1247161699092483,-76.19883434932306,-2663.7436947182055,5107.558416588125,2095,0.8933482731371893,0.9267628415963621,0.9513626054665361,0.9649407998451782,0.9126425633247199,0.9418485221206667,0.9052797853079543,0.9564448455803024,0.9251501037578211,0.7687698005845917,0.914655014072132,0.05333586823619804
0,27,0.004752540588378906,0.0014809773136107442,0.0007741451263427734,0.0005112276671283255,1e-05,True,True,invscaling,squared_error,1000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': True}",-949.1286625167276,-15161.376642216077,-9960.538264963821,0.2187284206546778,-4.178576320284506,-0.7837811691937953,-477.29365672702943,-4.4619353637063615,-2.091751073368494,-76.11773239988335,-2663.5752274329434,5091.834885990436,2086,0.8930616078355051,0.9260660870317228,0.9513117836756209,0.9649375882265008,0.9131156263034828,0.9414911583073258,0.9061443061716115,0.9564884258887828,0.9249078874332485,0.7683507298558832,0.9145875200729684,0.053407469593152054
0,27,0.003700590133666992,0.00012617435580904176,0.000578927993774414,5.312582284999234e-05,1e-05,True,True,invscaling,squared_error,1000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': False}",-946.1834999228757,-15333.569705056152,-9774.82554312662,0.1903054319199473,-4.1179275890900255,-0.7908672476876841,-494.59160982833293,-4.495190560539623,-2.1243587292955084,-76.1941020265792,-2663.6702498655254,5107.444706054734,2088,0.8933347944436889,0.9267541341780655,0.9513560455126099,0.9649358028782485,0.912632692505561,0.9418417957669158,0.9052682079206907,0.9564400070414476,0.9251421229609127,0.7687395854461182,0.914644518865426,0.05334291257250289
0,27,0.025592851638793945,0.0028255548259128503,0.0011266231536865234,0.001225264881580113,1e-05,True,True,invscaling,squared_error,5000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': True}",-930.067951766979,-14505.222226576328,-15615.258859630278,-0.20806550419713954,-3.174522545969139,-1.728842691541821,-124.7092311702485,-7.01066483571474,-3.88247703694198,-129.22667238190272,-3132.0489514140104,5975.264265352779,2183,0.9837861722853946,0.9886638795022942,0.9931799724228714,0.9940897163253146,0.973982946126109,0.9904754186384375,0.9781822004349979,0.9908610978253632,0.9802157130105784,0.9671488508579176,0.9840585967429277,0.00853998450326958
0,27,0.024942231178283692,0.002703056937480542,0.0007081508636474609,6.032186060197349e-05,1e-05,True,True,invscaling,squared_error,5000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': False}",-930.1200467942116,-14539.50020793613,-15587.738323489735,-0.21510928065042756,-3.1434520703810422,-1.7336765764928002,-127.08357232697901,-7.017470609323722,-3.9082710562801246,-129.49431458133705,-3132.9954444721525,5975.919741373033,2191,0.9838013328446527,0.9887297840071949,0.9931743460100865,0.9941000417765479,0.9740182748166388,0.9904994953989255,0.9781059502850388,0.990835213667891,0.98019997986836,0.96722021274502,0.9840684631420356,0.008531603491162573
0,27,0.02130868434906006,0.005892662004113378,0.0009118318557739258,0.000635040121782332,1e-05,True,True,invscaling,squared_error,5000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': True}",-930.0116898432767,-14537.67178536875,-15619.786542282123,-0.20676650200302116,-3.1723642502203164,-1.7293758708121945,-123.97530678300745,-7.006019877901613,-3.8672978313227624,-129.38104697324326,-3135.680819558266,5982.422575822078,2200,0.9837919556524563,0.9886727887851928,0.9931709908293016,0.9940569297352453,0.9739632527569025,0.9904411750197851,0.978149771621183,0.9908165084592689,0.9802082063962168,0.9670913548244894,0.9840362934080042,0.00854581151664169
0,27,0.018344807624816894,0.002443349887053006,0.000764918327331543,0.0002474110170046188,1e-05,True,True,invscaling,squared_error,5000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': False}",-930.0605590112878,-14538.63974334403,-15585.298605262282,-0.21489097039679916,-3.143933978282721,-1.73296880642696,-127.1674330795843,-7.016550597825528,-3.9068334332477948,-129.47078610319244,-3132.665230458656,5975.2463384668545,2184,0.98378492800924,0.9887189340891321,0.9931666584629952,0.9940939837743458,0.9740039265915391,0.9904897216482609,0.9780919590507251,0.9908284257079024,0.9801869489413427,0.9671836530291151,0.98405491393046,0.008538733953591525
0,27,0.084743332862854,0.011222709952193058,0.0007997989654541015,1.8747403354948395e-05,1e-05,True,True,invscaling,squared_error,15000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': True}",-889.8919099403721,-15651.625915769515,-18505.238396828532,-0.4603555165131896,-2.6101264975661844,-1.956485252745178,-19.62393695682175,-8.656003088558874,-5.496712373734668,-152.14956394309203,-3523.770940616746,6812.218314940738,2276,0.9972399650961578,0.9972540290200834,0.9990846951830784,0.9990379420740454,0.9912383955152243,0.9983977634555543,0.9946370447981829,0.9982113034497324,0.9957458540288302,0.9935258635275567,0.9964372856148446,0.00247584227480843
0,27,0.08452925682067872,0.010995038802158894,0.0010179996490478516,0.0005811212588502682,1e-05,True,True,invscaling,squared_error,15000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': False}",-889.849431025175,-15659.77831975522,-18487.73560376293,-0.46538136759238746,-2.6021266977846493,-1.9604321689688105,-20.203077935234763,-8.658874282045174,-5.5174130698636095,-152.25123439866013,-3522.9021894463476,6809.788273331105,2266,0.9972380011961027,0.9972608889410804,0.9990811748597085,0.9990492030042823,0.9912512667199463,0.9984016084496156,0.9946139924858203,0.9982052412891589,0.9957545787113443,0.9935372835383971,0.9964393239195456,0.0024740899571391597
0,27,0.057284212112426756,0.01223484845798964,0.0009866952896118164,0.0005967855758289035,1e-05,True,True,invscaling,squared_error,15000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': True}",-890.2988781564738,-15658.921423359636,-18487.90378156841,-0.4607961675050958,-2.6166858517610265,-1.9546540768341907,-19.711524141107,-8.65206199686165,-5.499707935584914,-152.09297839075413,-3522.8112491644924,6809.689304974237,2260,0.9972204376236352,0.9972495331245155,0.9990754760322826,0.9990367386392442,0.9912417803295743,0.9983991437912739,0.9946264682118187,0.9982058041905333,0.995733034657725,0.993519838507392,0.9964308255107994,0.0024747971187525208
0,27,0.05576136112213135,0.008032912043740317,0.0008011341094970703,0.0001467235296762156,1e-05,True,True,invscaling,squared_error,15000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': False}",-889.7578393340328,-15656.295624022208,-18483.43485659046,-0.46492194767606243,-2.6028731242797347,-1.9592526409852926,-20.272837414968485,-8.656888885946023,-5.513693471364729,-152.21033134603653,-3522.1169118777966,6808.224772384639,2256,0.9972279304041476,0.9972540415475993,0.9990768373144271,0.9990452479614872,0.991235122961295,0.9983958100552478,0.9946013235008724,0.9981995548969373,0.9957419356123762,0.9935156460247715,0.9964293450279161,0.002479000471319354
0,27,0.0011920928955078125,0.0007836056327817482,0.0005653619766235352,2.098789150606516e-05,1e-05,True,True,invscaling,huber,1000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': True}",-900.2015607576396,-852.6392210641311,-3035.288445094241,-4.638158877673776,-4.385215047524643,-4.141540504653562,-153.87726925518038,-2.9008386945707287,-4.290929066692773,-45.97291226138062,-500.83360906236896,909.2780565440216,1740,-1.2168017671683682,-0.891081330846407,-0.7006097418660657,-1.3510972563507098,-0.9279026302096187,-0.304205202886781,-1.2490710441051696,-0.6921662008188487,-0.9824117150079812,-1.2429385512854885,-0.9558285440545438,0.30946952490297214
0,27,0.0010736942291259765,0.0005071123519369351,0.0005493640899658203,7.400045675112284e-06,1e-05,True,True,invscaling,huber,1000,l1,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': False}",-900.2015601467509,-852.6392121067721,-3035.2884255386243,-4.638158871136373,-4.385215056628586,-4.14154051186558,-153.87726952578305,-2.9008386905721983,-4.290929089022913,-45.97291219687719,-500.8336061734034,909.2780507112019,1714,-1.2168017698942957,-0.8910813273757632,-0.7006097426044477,-1.3510972596989164,-0.9279026325882274,-0.3042051998447812,-1.2490710443907882,-0.6921662040025256,-0.9824117147714706,-1.2429385503827026,-0.955828544555392,0.30946952586131143
0,27,0.0021214723587036134,0.002091706773722488,0.00119476318359375,0.0012652251708270858,1e-05,True,True,invscaling,huber,1000,l2,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': True}",-900.201561406657,-852.639214667009,-3035.2884176417906,-4.638158873306259,-4.385215036490729,-4.141540506495447,-153.87726921433415,-2.9008386919622557,-4.290929084912293,-45.9729122686797,-500.8336057391636,909.2780486742057,1692,-1.2168017666523276,-0.8910813265819171,-0.7006097430978373,-1.3510972558517556,-0.9279026257850407,-0.30420520228495085,-1.2490710445314925,-0.6921662040046737,-0.982411715592971,-1.2429385513018096,-0.9558285435684775,0.30946952472552225
0,27,0.0010324954986572266,0.00039507485442505407,0.0005572795867919922,1.753704385411835e-05,1e-05,True,True,invscaling,huber,1000,l2,False,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': False}",-900.2015601315032,-852.6392120149217,-3035.288425271187,-4.638158871494433,-4.385215055337705,-4.141540511795686,-153.87726950230626,-2.9008386904925456,-4.290929089078603,-45.97291219441759,-500.8336061332535,909.2780506335099,1708,-1.2168017698560485,-0.8910813273443767,-0.7006097425725617,-1.3510972594304689,-0.9279026320538393,-0.3042051998145485,-1.2490710443518505,-0.6921662039914571,-0.9824117146324087,-1.2429385502826524,-0.9558285444330211,0.3094695258250498
0,27,0.001126718521118164,0.0005357310545748265,0.0008550643920898438,0.0009269429708258759,1e-05,True,True,invscaling,huber,5000,l1,True,"{'alpha': 1e-05, 'average': True, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': True}",-900.2015633066407,-852.6392165037228,-3035.2884385058574,-4.638158868309248,-4.3852150591492425,-4.141540500966735,-153.8772694202599,-2.9008386928819405,-4.290929076492141,-45.97291235964278,-500.8336082293922,909.278054631555,1735,-1.2168017645261031,-0.891081327509972,-0.7006097419988746,-1.3510972587455514,-0.9279026321601798,-0.3042052045251378,-1.2490710442172621,-0.6921662021568165,-0.9824117144206241,-1.2429385511573527,-0.9558285441417874,0.3094695245620042
