iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__base_estimator,param_model__learning_rate,param_model__loss,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,28,0.06772925853729247,0.015848747730801808,0.009154868125915528,0.007910818228268274,DecisionTreeRegressor(),0.3,square,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 50}",-6294470.0,-1489694.5,-5238724.5,-3070300.5,-9549591.0,-2234930.0,-7113516.5,-4399555.5,-5713380.5,-2317290.5,-4742145.35,2408141.494822689,351,-5113.32,-45516.76,-16264.96,-124299.6,-102874.4,-128391.88,-116797.6,-345993.36,-15495.76,-121713.88,-102246.152,94204.66745123967
0,28,0.08204166889190674,0.030611039215602605,0.008888554573059083,0.010030721849100381,DecisionTreeRegressor(),0.3,square,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 100}",-10023271.5,-1453032.0,-3291407.0,-3018235.5,-9777529.0,-3770948.5,-6724339.0,-4749861.0,-9521543.5,-1982613.5,-5431278.05,3157865.638674914,611,-45663.2,-168606.2,-25125.36,-110574.52,-169646.44,-206818.52,-102842.28,-271963.16,-56317.28,-113134.64,-127069.15999999999,73464.86577743132
0,28,0.21715173721313477,0.08354736644784413,0.012746191024780274,0.010890401661140652,DecisionTreeRegressor(),0.3,square,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 200}",-6799933.0,-1164757.5,-3291407.0,-3070300.5,-8834076.5,-2234930.0,-6975197.0,-5152730.5,-5595306.0,-2927338.5,-4604597.65,2322697.6404344803,299,-72554.08,-100407.6,-70000.8,-107652.44,-179038.12,-214060.72,-142522.8,-453522.56,-82984.76,-133001.76,-155574.56399999998,108742.14023427195
0,28,0.3619843482971191,0.10284490213132155,0.013756513595581055,0.012596551124210936,DecisionTreeRegressor(),0.3,square,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 400}",-10814878.5,-1164757.5,-3291407.0,-2699225.0,-8227720.5,-2234930.0,-6975197.0,-4845188.5,-9142265.5,-2317290.5,-5171286.0,3206022.753508223,568,-76272.68,-142794.08,-55267.04,-219008.88,-145270.48,-174226.84,-173457.08,-328007.8,-68646.2,-133001.76,-151595.28399999999,76780.50107452949
0,28,0.6038552522659302,0.11069534202317277,0.03913280963897705,0.03948380687403402,DecisionTreeRegressor(),0.3,square,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.3, 'model__loss': 'square', 'model__n_estimators': 600}",-6786944.0,-1335849.5,-3291407.0,-2539063.5,-8834076.5,-2234930.0,-6975197.0,-4845188.5,-9142265.5,-2317290.5,-4830221.2,2755591.335251784,385,-78141.72,-176717.44,-70336.16,-205369.44,-173941.92,-194393.68,-223475.64,-336287.52,-71107.72,-102869.32,-163264.056,80387.31333843012
0,28,0.022096133232116698,0.02927707164287416,0.005146980285644531,0.005086852039439381,DecisionTreeRegressor(),0.5,linear,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 10}",-3357086.0,-1489694.5,-3143574.5,-3529833.0,-7840878.0,-2896787.0,-6724339.0,-4807789.0,-9135769.0,-1650943.5,-4457669.35,2480182.2487797043,255,-0.0,-253970.88,-189098.32,-206481.72,-75206.68,-0.0,-0.0,-60550.92,-0.0,-156806.44,-94211.496,93833.22528737753
0,28,0.07512261867523193,0.028357928708021386,0.005643916130065918,0.006450456237773515,DecisionTreeRegressor(),0.5,linear,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 50}",-10071973.0,-1420094.5,-3291407.0,-3323501.0,-9857681.5,-2234930.0,-6724339.0,-4845188.5,-9521543.5,-2641376.0,-5393203.4,3208924.108547246,605,-3718.6,-103834.28,-45625.64,-64087.48,-45738.92,-140348.52,-26345.72,-225763.28,-15495.76,-84331.72,-75528.992,63830.14372978284
0,28,0.10771780014038086,0.040782943378241614,0.008915996551513672,0.008536372771076757,DecisionTreeRegressor(),0.5,linear,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 100}",-7162178.0,-1164757.5,-3291407.0,-3070300.5,-9857681.5,-2296042.0,-6975197.0,-4267636.0,-5713380.5,-1912412.0,-4571099.2,2637724.3982089674,291,-20176.64,-90211.32,-17753.4,-70834.28,-48214.4,-74533.48,-126353.6,-156162.16,-56317.28,-105122.6,-76567.916,42077.924617469245
0,28,0.22838046550750732,0.0550615868018321,0.01996939182281494,0.015404264718753372,DecisionTreeRegressor(),0.5,linear,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 200}",-7037375.5,-1420094.5,-3291407.0,-3070300.5,-9777529.0,-2296042.0,-6975197.0,-4399555.5,-9639618.0,-1982613.5,-4988973.25,2977200.3980085826,452,-68993.96,-100532.0,-47295.68,-14669.08,-79348.64,-79473.68,-60369.68,-179464.96,-15495.76,-114358.08,-76000.15199999999,46196.334711662304
0,28,0.4238173246383667,0.07764053932038974,0.019384336471557618,0.012791838919180622,DecisionTreeRegressor(),0.5,linear,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 400}",-6919878.0,-1335849.5,-3291407.0,-3230462.0,-9936433.5,-3283494.0,-6975197.0,-4399555.5,-9521543.5,-2317290.5,-5121111.05,2867643.5892285537,540,-67673.84,-110053.88,-52823.52,-64558.96,-87732.0,-102589.36,-74142.76,-240329.72,-54522.84,-106323.68,-96075.05600000001,52057.7502838475
0,28,0.6069805383682251,0.14873405302565523,0.03439078330993652,0.03021305348233182,DecisionTreeRegressor(),0.5,linear,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'linear', 'model__n_estimators': 600}",-7037375.5,-1420094.5,-3291407.0,-3070300.5,-9936433.5,-2296042.0,-6975197.0,-4399555.5,-9521543.5,-1982613.5,-4993056.25,2984959.775693621,459,-79436.72,-111685.92,-34012.32,-53679.48,-86920.32,-96932.0,-78160.56,-259345.12,-17460.8,-83003.88,-90063.712,62627.45579631426
0,28,0.01529548168182373,0.012025909772632666,0.010040092468261718,0.011206715997813685,DecisionTreeRegressor(),0.5,square,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 10}",-4797919.5,-1453032.0,-3291407.0,-3236072.5,-9549591.0,-2791098.0,-6724339.0,-3904404.5,-10160153.5,-4866135.5,-5077415.25,2738419.6578397662,514,-265034.92,-148220.48,-289552.84,-203782.24,-86881.6,-191116.4,-106767.0,-128964.16,-32263.8,-395959.96,-184854.34000000003,102858.97052208486
0,28,0.0682715892791748,0.026104205187432176,0.008413410186767578,0.008050988243370307,DecisionTreeRegressor(),0.5,square,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 50}",-10939681.0,-1335849.5,-3291407.0,-3070300.5,-9777529.0,-2234930.0,-6724339.0,-4908524.0,-5890508.5,-3046254.5,-5121932.3,3053889.319770906,541,-68608.36,-9898.28,-199065.48,-112651.48,-151818.44,-213688.76,-209266.52,-413210.32,-39727.2,-257268.0,-167520.284,112917.71022912493
0,28,0.11822457313537597,0.03786502249690288,0.005564999580383301,0.004056169958093423,DecisionTreeRegressor(),0.5,square,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 100}",-6919878.0,-1420094.5,-3291407.0,-3236072.5,-9936433.5,-3283494.0,-6724339.0,-4845188.5,-9515047.0,-2122749.0,-5129470.3,2852035.4567838055,547,-79436.72,-194488.12,-115140.76,-234564.64,-183396.76,-258266.96,-167287.88,-642423.84,-45739.0,-116519.84,-203726.452,159395.0633639956
0,28,0.20989887714385985,0.04110424641133042,0.011612701416015624,0.010265052964246412,DecisionTreeRegressor(),0.5,square,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 200}",-6245768.5,-1164757.5,-3291407.0,-3070300.5,-8227720.5,-2234930.0,-6925220.5,-4988648.5,-9521543.5,-1982613.5,-4765291.0,2714268.643972166,361,-79436.72,-181861.96,-226370.68,-208955.32,-178880.2,-193437.68,-178388.4,-568982.4,-62634.4,-177944.08,-205689.184,131063.49216469667
0,28,0.38872926235198973,0.10822742258439617,0.016042613983154298,0.007638849303226022,DecisionTreeRegressor(),0.5,square,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 400}",-10023271.5,-1335849.5,-3291407.0,-3070300.5,-9936433.5,-2234930.0,-6038792.5,-4845188.5,-9639618.0,-2317290.5,-5273308.15,3261829.883845455,588,-136139.52,-224027.0,-121474.4,-282269.48,-173130.24,-178015.08,-320380.2,-514841.04,-71107.72,-116195.52,-213758.01999999996,124159.23974006574
0,28,0.6267514705657959,0.11769731614271,0.05323326587677002,0.05434787819104217,DecisionTreeRegressor(),0.5,square,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.5, 'model__loss': 'square', 'model__n_estimators': 600}",-6919878.0,-1335849.5,-3291407.0,-2539063.5,-8227720.5,-2234930.0,-6925220.5,-5152730.5,-5595306.0,-2927338.5,-4514944.4,2240056.847599875,272,-105928.48,-189981.32,-149147.16,-293710.68,-178880.2,-187246.4,-243368.76,-502813.36,-77119.52,-208172.6,-213636.848,113052.9857330833
0,28,0.01855165958404541,0.013701554294566966,0.003789258003234863,0.0031723671168186426,DecisionTreeRegressor(),0.8,linear,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 10}",-10023271.5,-1420094.5,-5058698.0,-3349389.5,-7840878.0,-2791098.0,-6975197.0,-4298820.5,-9515047.0,-2166082.5,-5343857.65,2921543.9264274985,598,-183112.0,-30730.44,-37690.24,-209718.76,-172318.56,-141043.88,-67292.12,-237637.84,-183608.04,-134516.2,-139766.808,68500.23782708331
0,28,0.055823540687561034,0.020852306800516317,0.006305789947509766,0.004687260375975787,DecisionTreeRegressor(),0.8,linear,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 50}",-7162178.0,-1420094.5,-3291407.0,-3070300.5,-8227720.5,-2296042.0,-6724339.0,-4845188.5,-5713380.5,-1912412.0,-4466306.25,2281544.8402241548,257,-4409.64,-125575.84,-87376.84,-110176.2,-44890.24,-214628.0,-130623.4,-340475.04,-47921.72,-133001.76,-123907.86799999999,91149.68082285409
0,28,0.11994490623474122,0.047595931865963954,0.008133172988891602,0.00571866368828667,DecisionTreeRegressor(),0.8,linear,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 100}",-7037375.5,-1335849.5,-3291407.0,-3070300.5,-9549591.0,-3770948.5,-6975197.0,-5203056.5,-9515047.0,-1982613.5,-5173138.6,2820680.945392901,570,-59396.48,-100632.48,-139583.16,-170528.16,-20354.64,-166679.92,-191653.32,-358840.84,-56317.28,-170959.68,-143494.596,90776.79097425986
0,28,0.24324138164520265,0.05849959214428219,0.012439417839050292,0.011200375375970541,DecisionTreeRegressor(),0.8,linear,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 200}",-7037375.5,-1453032.0,-3291407.0,-3070300.5,-9936433.5,-3283494.0,-6975197.0,-4399555.5,-9521543.5,-2592661.5,-5156100.0,2845128.795525705,561,-27030.32,-226911.64,-106320.32,-246325.52,-53310.6,-152686.28,-179447.48,-308251.52,-44322.68,-176485.64,-152109.2,89058.92122096248
0,28,0.42897078990936277,0.10890327325300725,0.03546762466430664,0.0385215909680146,DecisionTreeRegressor(),0.8,linear,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 400}",-7162178.0,-1335849.5,-3291407.0,-3230462.0,-9936433.5,-3283494.0,-6925220.5,-4707097.5,-9521543.5,-1982613.5,-5137629.9,2908920.053534411,552,-91199.6,-198816.28,-59347.92,-218002.04,-125955.88,-194334.76,-195543.8,-410334.0,-65376.96,-136221.96,-169513.32,97271.53228042497
0,28,0.620472764968872,0.11193591647428501,0.03133571147918701,0.023328618448068262,DecisionTreeRegressor(),0.8,linear,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'linear', 'model__n_estimators': 600}",-7162178.0,-1420094.5,-3291407.0,-3070300.5,-9936433.5,-3283494.0,-6975197.0,-4845188.5,-9521543.5,-1982613.5,-5148845.0,2910349.363949069,556,-82087.24,-254149.56,-87880.56,-217909.4,-87732.0,-184742.08,-116984.84,-376679.72,-39897.8,-176976.88,-162504.008,96319.54203994584
0,28,0.01785233020782471,0.011687468576937251,0.008142185211181641,0.007918448036472315,DecisionTreeRegressor(),0.8,square,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 10}",-5982285.5,-1335849.5,-3291407.0,-3445056.5,-7840878.0,-3283494.0,-1471384.5,-4178061.5,-11077514.5,-1982613.5,-4388854.45,2935600.9414903233,238,-675576.96,-535594.24,-318994.8,-266804.72,-120959.44,-139485.04,-433820.6,-600128.76,-254391.64,-537639.36,-388339.556,185565.36430543233
0,28,0.06440966129302979,0.030426342240057254,0.004259586334228516,0.004082112268979505,DecisionTreeRegressor(),0.8,square,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 50}",-6005625.0,-494664.5,-5238724.5,-3513272.0,-8227720.5,-2296042.0,-7134541.0,-4774893.0,-5890508.5,-2694122.5,-4627011.35,2250156.8207210363,309,-199559.8,-170122.24,-320722.8,-476356.6,-390812.28,-269022.92,-189445.92,-716983.84,-102866.04,-310324.36,-314621.68,170476.44516660992
0,28,0.10163710117340088,0.035229159666216946,0.004906964302062988,0.001924422638218266,DecisionTreeRegressor(),0.8,square,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 100}",-6005625.0,-1489694.5,-3291407.0,-3018235.5,-8834076.5,-2234930.0,-6038792.5,-4757423.5,-6512667.0,-3099001.0,-4528185.25,2175770.252437964,276,-164998.08,-503144.16,-193873.44,-536086.84,-174951.96,-327404.2,-399440.96,-802237.6,-67460.36,-458784.2,-362838.18000000005,210905.84687324814
0,28,0.1984842300415039,0.0633661688650677,0.028808999061584472,0.031016151913344645,DecisionTreeRegressor(),0.8,square,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 200}",-6245768.5,-1335849.5,-3291407.0,-3018235.5,-8227720.5,-1747475.5,-6724339.0,-4757423.5,-9142265.5,-3142180.5,-4763266.5,2567164.417732014,358,-225378.12,-405063.64,-372467.68,-564209.28,-179691.88,-356031.4,-287392.48,-681538.4,-87241.44,-355290.76,-351430.50800000003,166397.4954528343
0,28,0.36532762050628664,0.08604412400645851,0.0315953254699707,0.040129594790335746,DecisionTreeRegressor(),0.8,square,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 400}",-10023271.5,-1420094.5,-3291407.0,-3018235.5,-8227720.5,-2234930.0,-6102123.5,-4399555.5,-5595306.0,-3046254.5,-4735889.85,2607846.4498831313,347,-183414.12,-500605.6,-320705.72,-544278.6,-174951.96,-274326.24,-341956.16,-683583.36,-81754.32,-294931.04,-340050.71199999994,176279.48802787627
0,28,0.5535017728805542,0.0818507622231758,0.04422283172607422,0.03188920776546235,DecisionTreeRegressor(),0.8,square,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 0.8, 'model__loss': 'square', 'model__n_estimators': 600}",-10023271.5,-1335849.5,-3291407.0,-3018235.5,-8227720.5,-2234930.0,-6038792.5,-5152730.5,-5890508.5,-3046254.5,-4825970.0,2626393.0908285794,382,-184542.28,-446090.64,-361646.68,-563487.84,-176337.96,-294519.28,-338099.92,-771098.88,-84427.64,-373207.12,-359345.824,190582.96587269046
0,28,0.01824960708618164,0.009120396245204826,0.005388808250427246,0.0061970078291685,DecisionTreeRegressor(),1,linear,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 10}",-6799933.0,-940180.0,-3674689.0,-3046301.5,-8265953.0,-1747475.5,-6038792.5,-4304228.0,-10438904.5,-3084409.5,-4834086.65,2847450.3366097542,387,-288083.2,-247020.32,-278745.16,-474714.48,-222919.16,-388165.36,-135689.88,-410501.24,-102639.2,-254378.36,-280285.636,111352.93371479273
0,28,0.06726720333099365,0.034242535076635335,0.00534820556640625,0.003380206235709514,DecisionTreeRegressor(),1,linear,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 50}",-8478209.0,-1420094.5,-3291407.0,-3208006.5,-8227720.5,-3283494.0,-6724339.0,-4575178.0,-10455356.0,-3046254.5,-5271005.9,2835598.2042634655,587,-136213.08,-410886.96,-206172.0,-525961.16,-84891.72,-327713.76,-282590.24,-513968.28,-71180.52,-167680.32,-272725.804,159542.2815899579
0,28,0.08630192279815674,0.032418984137902083,0.006452822685241699,0.006343130066572465,DecisionTreeRegressor(),1,linear,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 100}",-7037375.5,-1357240.0,-3291407.0,-3070300.5,-9777529.0,-1747475.5,-6975197.0,-4707097.5,-9816746.0,-2122749.0,-4990311.7,3048494.715293994,454,-116329.28,-279536.28,-117672.92,-481434.32,-96012.6,-206388.52,-245691.6,-391385.48,-63388.12,-161531.04,-215937.016,129028.2652985228
0,28,0.21136653423309326,0.05218571614607143,0.01666214466094971,0.011016164074882458,DecisionTreeRegressor(),1,linear,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 200}",-6919878.0,-1164757.5,-3291407.0,-3018235.5,-8068816.0,-3283494.0,-6975197.0,-4707097.5,-9521543.5,-2927338.5,-4987776.45,2575494.2022694442,448,-108919.84,-228136.16,-120431.4,-411000.64,-86920.32,-232210.0,-181146.04,-482803.44,-67342.0,-198086.52,-211699.636,130510.6962621623
0,28,0.41294236183166505,0.071077776019307,0.013970613479614258,0.008511056233611054,DecisionTreeRegressor(),1,linear,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 400}",-6919878.0,-1420094.5,-3291407.0,-3070300.5,-9936433.5,-2296042.0,-6975197.0,-4707097.5,-9521543.5,-2522460.0,-5066045.35,2921482.242701315,503,-180438.2,-273511.96,-174244.92,-516189.2,-125972.92,-228607.44,-179447.48,-497244.84,-65376.96,-265895.12,-250692.904,140807.92818073416
0,28,0.5483923435211182,0.06152457233074139,0.038573193550109866,0.025941024547301388,DecisionTreeRegressor(),1,linear,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'linear', 'model__n_estimators': 600}",-6799933.0,-1342755.0,-3291407.0,-3018235.5,-8675172.0,-3283494.0,-6925220.5,-5152730.5,-9758227.0,-2927338.5,-5117451.3,2654122.544700755,539,-137144.16,-285633.6,-144882.16,-452416.56,-125657.08,-182267.84,-226957.36,-544108.24,-44362.0,-173288.36,-231671.73599999998,147621.2232739509
0,28,0.011279153823852538,0.005298866671875831,0.008663821220397949,0.009006649921021813,DecisionTreeRegressor(),1,square,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 10}",-4857149.5,-1438547.0,-4067374.0,-3070300.5,-7335650.5,-1360768.5,-6925220.5,-4103648.5,-5563134.0,-2048594.5,-4077038.75,2025250.9460316547,213,-774497.68,-239543.32,-517722.76,-617967.88,-13906.52,-403349.92,-650011.2,-360831.52,-271986.28,-510983.04,-436080.012,213581.3066833946
0,28,0.04572992324829102,0.016782515801956926,0.0059192895889282225,0.005123774373873282,DecisionTreeRegressor(),1,square,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 50}",-6919878.0,-1342755.0,-5238724.5,-3070300.5,-8227720.5,-1360768.5,-7113516.5,-5415781.0,-5831989.5,-2522460.0,-4704389.4,2347353.151018012,333,-423182.92,-434733.12,-479144.8,-612601.16,-272602.08,-463419.0,-447887.64,-696127.24,-85825.12,-817028.2,-473255.128,195550.24800711725
0,28,0.10373857021331787,0.04377823769267728,0.006514263153076172,0.0061809220118526735,DecisionTreeRegressor(),1,square,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 100}",-6098732.5,-1101903.0,-3291407.0,-3236072.5,-8227720.5,-2234930.0,-6038792.5,-4845188.5,-5465556.0,-2317290.5,-4285759.3,2095524.4369283933,231,-588655.6,-419617.64,-674742.36,-716777.52,-365228.96,-385956.4,-320481.76,-729238.32,-172952.64,-541379.04,-491503.02400000003,177692.12733316483
0,28,0.17030730247497558,0.058388008242276475,0.01419975757598877,0.013241256179858624,DecisionTreeRegressor(),1,square,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 200}",-6005625.0,-689555.0,-3291407.0,-3208006.5,-8834076.5,-1360768.5,-6724339.0,-4906812.5,-9521543.5,-2694122.5,-4723625.6,2857368.0980144627,340,-757800.68,-556624.16,-295148.84,-758074.16,-264718.88,-603524.16,-411044.6,-911080.88,-221323.32,-461902.76,-524124.24399999995,222373.7993392743
0,28,0.3757788181304932,0.06297763131939559,0.021966052055358887,0.02207972345766862,DecisionTreeRegressor(),1,square,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 400}",-6098732.5,-944892.0,-3291407.0,-3018235.5,-8227720.5,-1747475.5,-6925220.5,-4906812.5,-9758227.0,-2694122.5,-4761284.55,2767634.2293044203,356,-205280.72,-530621.2,-515718.32,-748636.0,-314307.4,-499035.76,-391408.16,-852845.24,-221654.36,-708547.52,-498805.468,210141.08471922652
0,28,0.5322577238082886,0.06324468085697385,0.032272720336914064,0.0240932147695569,DecisionTreeRegressor(),1,square,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1, 'model__loss': 'square', 'model__n_estimators': 600}",-6098732.5,-860647.0,-3291407.0,-3018235.5,-8227720.5,-1360768.5,-6038792.5,-4707097.5,-9378949.0,-2694122.5,-4567647.25,2695147.1312867342,289,-285215.24,-571325.12,-363570.76,-778131.36,-360695.36,-531257.08,-336333.48,-886481.64,-273428.76,-656905.28,-504334.408,204815.34492690398
0,28,0.010071873664855957,0.004699209127386184,0.004729437828063965,0.005145089262858219,DecisionTreeRegressor(),1.5,linear,10,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 10}",-6799933.0,-1630205.5,-3682590.5,-3605218.0,-6132165.0,-2464856.0,-6038792.5,-4591355.5,-9391793.5,-2317290.5,-4665420.0,2293391.242513224,325,-1320778.08,-757404.44,-588940.92,-589758.88,-314984.56,-211414.36,-331121.24,-579078.12,-325635.28,-282541.76,-530165.764,312534.4819330365
0,28,0.05746526718139648,0.015525868648749459,0.00605924129486084,0.007565215696969383,DecisionTreeRegressor(),1.5,linear,50,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 50}",-6786944.0,-753312.0,-3291407.0,-3236072.5,-9857681.5,-5551114.5,-7113516.5,-5283861.5,-6512667.0,-1675762.5,-5006233.9,2627639.8532161023,469,-401467.52,-685789.32,-636085.68,-659852.32,-309934.0,-407375.68,-348714.84,-1368281.48,-228677.08,-703651.16,-574982.908,311234.35409277095
0,28,0.11937139034271241,0.025028916285596066,0.013890910148620605,0.011318263659003479,DecisionTreeRegressor(),1.5,linear,100,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 100}",-9876235.5,-1014492.0,-3291407.0,-3070300.5,-7840878.0,-3770948.5,-7113516.5,-4448208.0,-9437468.0,-2368680.0,-5223213.4,2945747.505321432,581,-505451.8,-660086.32,-945844.64,-793313.04,-258582.2,-424824.36,-372115.08,-1451282.12,-133751.92,-764511.84,-630976.332,364451.5968120642
0,28,0.185831618309021,0.06744528125956983,0.011618232727050782,0.00826969587291641,DecisionTreeRegressor(),1.5,linear,200,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 200}",-6786944.0,-1173561.0,-3291407.0,-3070300.5,-9777529.0,-1360768.5,-6975197.0,-5547700.5,-9816746.0,-2048594.5,-4984874.8,3108979.760306339,445,-388233.92,-680893.24,-957442.16,-754271.96,-227599.28,-331955.84,-400277.92,-1290745.08,-208251.56,-813593.52,-605326.4480000001,336051.5270906807
0,28,0.39493684768676757,0.09361152883033533,0.024013185501098634,0.01554127189932786,DecisionTreeRegressor(),1.5,linear,400,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 400}",-6786944.0,-870580.0,-3291407.0,-3070300.5,-9777529.0,-2796039.5,-7113516.5,-5283861.5,-10363627.0,-2048594.5,-5140239.95,3104845.8860085187,553,-377627.52,-623827.8,-518462.96,-804963.16,-285087.32,-365039.48,-438131.8,-1221289.4,-105252.36,-650027.76,-538970.956,295852.3798131491
0,28,0.523733115196228,0.10552713212366617,0.028164362907409667,0.029045157042983275,DecisionTreeRegressor(),1.5,linear,600,"{'model__base_estimator': DecisionTreeRegressor(), 'model__learning_rate': 1.5, 'model__loss': 'linear', 'model__n_estimators': 600}",-6786944.0,-903517.5,-3291407.0,-3070300.5,-9777529.0,-1747475.5,-6975197.0,-4838228.5,-9437468.0,-2048594.5,-4887666.15,3036846.5197594366,408,-376795.68,-746737.56,-884570.52,-827290.28,-296422.72,-355808.16,-419281.84,-1317449.48,-163627.88,-773407.52,-616139.1640000001,334822.4948442773
