iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__fit_intercept,param_model__precompute,param_model__selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
1,762,0.01855471134185791,0.015339455934238962,0.005888938903808594,0.009068008855657693,0.01,False,True,random,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055785.0406271564,-3066103.4245203496,-3684267.799921014,-3482675.9727470623,-3977174.8645604937,-3525127.202558981,-3114655.5460049086,-2583642.4218954197,-3304569.0737997233,-3956747.016190913,-3475074.8362826025,445931.0738565469,12,-3218118.7500889185,-3292331.7284218865,-3356339.1389126214,-3541713.293228865,-3301052.861045062,-3150031.29269597,-3182109.7668845,-3534910.750500188,-3214751.650675865,-3352677.716632338,-3314403.6949086213,129577.46881547214
1,762,0.06498219966888427,0.0293495639676905,0.003911995887756347,0.005682079082105647,1e-08,False,False,random,"{'model__alpha': 1e-08, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055828.9701215522,-3066453.2293829783,-3684298.7173263994,-3482698.7309173066,-3977135.6296595186,-3525047.0614333074,-3114582.368165787,-2583481.3488701177,-3304586.194520381,-3956776.984381044,-3475088.9234778387,445941.599554343,13,-3218182.3261134606,-3292415.829760733,-3356340.6223557694,-3541714.5339866546,-3301124.3059989046,-3150082.5279948493,-3182126.7998275743,-3534783.9591448135,-3214750.176317403,-3352659.3614381016,-3314418.044293826,129540.60564380379
1,762,0.016202926635742188,0.017205057743657753,0.0046875,0.00526074940957192,0.0001,False,True,random,"{'model__alpha': 0.0001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-4055876.325551012,-3065522.4156569527,-3683681.1428702804,-3482691.5359400217,-3976880.6455252767,-3525141.2047930923,-3114555.664155911,-2583558.7849552096,-3304680.341636961,-3956740.7068596766,-3474932.876794439,445955.7050076534,1,-3218180.020646783,-3292079.8574065375,-3356349.339309854,-3541714.0946041606,-3301417.439708396,-3150068.9796024547,-3182140.339745117,-3534839.3637155127,-3214788.6933737607,-3352679.1723418618,-3314425.730045444,129551.14072505945
1,762,0.07706351280212402,0.02991729774095021,0.006480193138122559,0.010828234270455456,1,False,False,random,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-4055911.4179594754,-3065870.4486820344,-3684185.5766911726,-3482643.669118217,-3976542.03583676,-3525123.4496126557,-3115109.393816159,-2583620.631002075,-3304692.0324874106,-3956834.7816461576,-3475053.343685212,445866.2165273551,8,-3218221.9107286925,-3292168.647493716,-3356348.0539268083,-3541720.8777947132,-3301796.935428146,-3150032.688900523,-3181907.4364104695,-3534837.7969171274,-3214792.920122908,-3352670.5885553444,-3314449.7856278447,129571.45288779748
2,2286,0.01310889720916748,0.017298819663932572,0.01300952434539795,0.018214065119304994,0.001,False,True,random,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-3663792.6332431654,-3422606.8276658524,-4000244.966845759,-3614551.9003991643,-3315849.670365871,-3793818.0773889027,-3348889.9337750673,-3423273.839960943,-3638872.0437764158,-3720397.695790866,-3594229.758921201,205964.69867699317,27,-3386903.2851852532,-3338288.086508592,-3353772.817770856,-3592125.0264014965,-3540197.3329439694,-3353901.1072340556,-3415587.193950479,-3324068.5748856175,-3491267.857819834,-3334372.1021580803,-3413048.338485823,90416.84347514895
2,2286,0.012227869033813477,0.008726859446499511,0.0028287887573242186,0.0016593914429336208,1e-05,False,True,random,"{'model__alpha': 1e-05, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-3663896.853284644,-3422616.0046444135,-4000181.170710922,-3614412.650359887,-3315861.363727175,-3794088.2844680515,-3349103.8732189126,-3423137.607262904,-3638685.66555054,-3720272.06675088,-3594225.5539978333,205952.24961927993,26,-3386889.1521548033,-3338303.8322888254,-3353767.3530537225,-3592115.6353632864,-3540206.365748482,-3353883.370139234,-3415629.740471147,-3324054.5758843063,-3491226.670903619,-3334357.7330192495,-3413043.442902668,90416.06598639504
2,2286,0.26106905937194824,0.05141817305936916,0.009083819389343262,0.013935008610172715,0.01,False,False,random,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-3663780.064049056,-3422624.342403323,-3999956.3421365805,-3614284.6702625854,-3315851.3527347078,-3793950.0604963843,-3348706.2618323504,-3423379.145851251,-3638669.9490994685,-3720333.929539783,-3594153.611840549,205920.7404770637,23,-3386898.529916653,-3338302.036288299,-3353748.4830765226,-3592105.8026695624,-3540195.3417773517,-3353890.986487318,-3415552.303825606,-3324066.6688687694,-3491226.4077947624,-3334364.1751308413,-3413035.0735835684,90411.1923092521
2,2286,0.27359192371368407,0.04658136826549718,0.012296414375305176,0.013099142756289237,1e-10,False,False,random,"{'model__alpha': 1e-10, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-3663764.516313283,-3422631.3682029727,-4000415.0984349707,-3614461.0015178877,-3315847.7932725972,-3793749.176537127,-3348761.456169085,-3423435.8656357857,-3638775.721087672,-3720286.4124137852,-3594212.840958516,205980.8975638926,25,-3386905.942740894,-3338300.9865763,-3353769.2587741073,-3592118.504381361,-3540194.8275215295,-3353907.466833277,-3415553.796093398,-3324066.3184749903,-3491246.854696904,-3334359.7085253443,-3413042.3664618107,90413.26380630034
2,2286,0.006261229515075684,0.0007127021445529041,0.002341341972351074,0.0016219376992001047,1,False,True,random,"{'model__alpha': 1, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-3663709.3602391826,-3422581.97027867,-4000272.8758910666,-3614445.7926461236,-3315805.513237631,-3794066.6941260956,-3348893.4781340663,-3423294.453865977,-3639030.0955801234,-3720357.635852551,-3594245.7869851487,205997.33458946954,28,-3386908.1784887374,-3338296.053679656,-3353751.5175955524,-3592121.618062756,-3540174.9735998213,-3353882.9958646847,-3415584.6115575465,-3324069.960962531,-3491302.354663058,-3334372.669782585,-3413046.4934256934,90417.59773679523
2,2286,0.27302663326263427,0.09290517921062287,0.003139209747314453,0.002035402784562968,0.001,False,False,random,"{'model__alpha': 0.001, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-3663762.349010187,-3422605.5628430424,-4000486.8342066607,-3614343.8795680865,-3315827.3221193813,-3794131.1707298253,-3348992.012828126,-3423264.3158792886,-3638977.444911109,-3720353.914507359,-3594274.480660306,206031.04109329858,29,-3386903.520346322,-3338284.09547802,-3353766.7988330913,-3592112.1461097053,-3540183.103469262,-3353873.6436882103,-3415607.9618810914,-3324065.8534738338,-3491293.478305671,-3334366.469233966,-3413045.7070819167,90417.83970003313
2,2286,0.01278541088104248,0.010216872761545951,0.006061482429504395,0.008799076540317781,0.0001,False,True,random,"{'model__alpha': 0.0001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-3663813.6182218986,-3422656.0956975515,-4000155.6824837723,-3614448.080926206,-3315790.804158635,-3793948.685810929,-3348938.703563395,-3423275.807114778,-3638632.7885889974,-3720319.067653869,-3594197.933422003,205947.33812500644,24,-3386893.7011486194,-3338296.601977817,-3353775.395824582,-3592117.6271862956,-3540159.079800838,-3353890.504456567,-3415596.4085609433,-3324067.1358229127,-3491216.966103153,-3334364.296398339,-3413037.7717280067,90406.54165047371
3,6858,0.8986124992370605,0.1210270180520212,0.002219557762145996,4.764916240931562e-05,1e-10,False,False,random,"{'model__alpha': 1e-10, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-3583527.053406422,-3464769.6436842605,-3598901.875084054,-3505443.1888381573,-3581390.562957101,-3552340.7864523507,-3373061.3234277866,-3467424.3084582947,-3436077.068543953,-3426233.053270008,-3498916.8864122382,73541.62974558881,20,-3446151.864868295,-3462389.8522883756,-3446487.208406891,-3452483.207237122,-3445655.184226232,-3461664.99015719,-3480151.49514768,-3469010.61213726,-3481883.363095026,-3471930.3959589987,-3461780.817352307,13122.12861509712
3,6858,0.010839390754699706,0.0036577448022842105,0.0019987344741821287,9.48928139058021e-05,0.0001,False,True,random,"{'model__alpha': 0.0001, 'model__fit_intercept': False, 'model__precompute': True, 'model__selection': 'random'}",-3583662.722909826,-3464721.0908491113,-3598948.209222688,-3505475.5638185954,-3581762.7843130454,-3552387.383296547,-3373061.5749492883,-3467439.136772319,-3436109.0959738404,-3426295.4928595154,-3498986.305496478,73601.68011905439,22,-3446189.9005646254,-3462391.478086423,-3446443.4609479876,-3452493.520143639,-3445602.023245273,-3461680.001520227,-3480151.5812063427,-3469013.8342112554,-3481894.22785139,-3471935.2991177253,-3461779.5326894894,13130.749365917654
3,6858,0.8345567226409912,0.06041652357630212,0.008049106597900391,0.008224641561499164,0.01,False,False,random,"{'model__alpha': 0.01, 'model__fit_intercept': False, 'model__precompute': False, 'model__selection': 'random'}",-3583652.234870569,-3464693.778086138,-3598953.5767493844,-3505517.820833054,-3581859.57676819,-3552381.5846006684,-3373052.9159403355,-3467404.6021516453,-3436083.7277527023,-3426140.1414796626,-3498973.9959232346,73633.80130346488,21,-3446181.769621727,-3462408.221139788,-3446440.216708607,-3452507.9646137953,-3445589.8785284967,-3461680.3539564433,-3480175.3041063435,-3469004.9472898496,-3481886.001801121,-3471925.1611944423,-3461779.9818960615,13133.437050333401
