iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__epsilon,param_model__fit_intercept,param_model__intercept_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,28,0.003183412551879883,0.0018005873457923693,0.0015697479248046875,5.7268023590040255e-05,5,0.3,False,2,"{'model__C': 5, 'model__epsilon': 0.3, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.002627277374267578,0.0002349142312975846,0.0015388727188110352,4.7602494923632116e-05,5,0.3,False,3,"{'model__C': 5, 'model__epsilon': 0.3, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.01161022186279297,0.018167529269059828,0.0059135198593139645,0.01289384387168725,5,0.3,False,5,"{'model__C': 5, 'model__epsilon': 0.3, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.002841615676879883,0.00045587188751991514,0.0015717506408691405,3.6675132676958514e-05,5,0.5,True,0.5,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782796.0158651879,-662704.3662862208,-7180518.842603516,-10211982.44413596,-7589183.729879321,-2778751.497364658,-2023009.522871101,-9738510.466996472,-3895663.3742268276,-21513101.44283612,-6737622.170306539,5896986.517976712,214,-7034289.422877773,-7321898.195211547,-7852735.554006543,-6710261.914989587,-4778417.009378332,-5292689.695330724,-4647871.513039663,-6816126.8128507,-8498159.764071511,-5808713.141203671,-6476116.302296005,1234976.2465638677
0,28,0.0034027099609375,0.00234270520688368,0.0015749692916870116,2.7680273819681206e-05,5,0.5,True,1,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782702.2658651879,-662610.6162862208,-7180425.092603516,-10211888.69413596,-7589089.979879321,-2778657.747364658,-2022915.772871101,-9738416.716996472,-3895569.6242268276,-21513007.69283612,-6737528.420306539,5896986.517976712,204,-7034195.672877773,-7321804.445211547,-7852641.804006543,-6710168.164989587,-4778323.259378332,-5292595.945330724,-4647777.763039663,-6816033.0628507,-8498066.014071511,-5808619.391203671,-6476022.552296005,1234976.2465638677
0,28,0.0026155710220336914,0.00022695733779944804,0.0015307426452636718,2.7673034033686294e-05,5,0.5,True,2,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1782327.2658651879,-662235.6162862208,-7180050.092603516,-10211513.69413596,-7588714.979879321,-2778282.747364658,-2022540.772871101,-9738041.716996472,-3895194.6242268276,-21512632.69283612,-6737153.420306539,5896986.517976712,154,-7033820.672877773,-7321429.445211547,-7852266.804006543,-6709793.164989587,-4777948.259378332,-5292220.945330724,-4647402.763039663,-6815658.0628507,-8497691.014071511,-5808244.391203671,-6475647.552296005,1234976.2465638677
0,28,0.008757305145263673,0.012083093590150812,0.0028931856155395507,0.003817995683065045,5,0.5,True,3,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1781702.2658651879,-661610.6162862208,-7179425.092603516,-10210888.69413596,-7588089.979879321,-2777657.747364658,-2021915.772871101,-9737416.716996472,-3894569.6242268276,-21512007.69283612,-6736528.420306539,5896986.517976712,149,-7033195.672877773,-7320804.445211547,-7851641.804006543,-6709168.164989587,-4777323.259378332,-5291595.945330724,-4646777.763039663,-6815033.0628507,-8497066.014071511,-5807619.391203671,-6475022.552296005,1234976.2465638677
0,28,0.003438997268676758,0.002140336573576814,0.006897187232971192,0.0132272196053466,5,0.5,True,5,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1779702.2658651879,-659610.6162862208,-7177425.092603516,-10208888.69413596,-7586089.979879321,-2775657.747364658,-2019915.772871101,-9735416.716996472,-3892569.6242268276,-21510007.69283612,-6734528.420306539,5896986.517976712,134,-7031195.672877773,-7318804.445211547,-7849641.804006543,-6707168.164989587,-4775323.259378332,-5289595.945330724,-4644777.763039663,-6813033.0628507,-8495066.014071511,-5805619.391203671,-6473022.552296005,1234976.2465638677
0,28,0.00579836368560791,0.006205442421168403,0.0030189275741577147,0.004387141681223854,5,0.5,False,0.5,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.0026558876037597657,0.00034912444597415515,0.0015324592590332032,4.1240928814358573e-05,5,0.5,False,1,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.008507061004638671,0.009536123625062752,0.0016004085540771485,9.253253272942119e-05,5,0.5,False,2,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.0030840635299682617,0.0010318451423981395,0.0015584230422973633,6.858836772435552e-05,5,0.5,False,3,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.004592704772949219,0.0060599853329698136,0.0015326976776123048,3.4519552352718894e-05,5,0.5,False,5,"{'model__C': 5, 'model__epsilon': 0.5, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782827.2658651879,-662735.6162862208,-7180550.092603516,-10212013.69413596,-7589214.979879321,-2778782.747364658,-2023040.772871101,-9738541.716996472,-3895694.6242268276,-21513132.69283612,-6737653.420306539,5896986.517976712,219,-7034320.672877773,-7321929.445211547,-7852766.804006543,-6710293.164989587,-4778448.259378332,-5292720.945330724,-4647902.763039663,-6816158.0628507,-8498191.014071511,-5808744.391203671,-6476147.552296005,1234976.2465638677
0,28,0.0033375024795532227,0.0023499922501697165,0.0015463113784790039,4.9542101429566685e-05,10,0,True,0.5,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782577.0317303757,-662564.7325724417,-7180264.18520703,-10211755.888271919,-7588991.959758641,-2778575.994729315,-2022826.0457422019,-9738276.433992941,-3895429.7484536553,-21512877.88567224,-6737413.990613076,5896971.058685826,169,-7034070.125755546,-7321715.830423095,-7852509.708013087,-6710069.189979171,-4778219.898756664,-5292506.5906614475,-4647682.266079329,-6815907.065701395,-8497933.488143025,-5808495.322407341,-6475910.94859201,1234966.3481419142
0,28,0.0032093286514282226,0.0015565350095215478,0.0026343345642089845,0.0032034437415868373,10,0,True,1,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782389.5317303757,-662377.2325724417,-7180076.68520703,-10211568.388271919,-7588804.459758641,-2778388.494729315,-2022638.5457422019,-9738088.933992941,-3895242.2484536553,-21512690.38567224,-6737226.490613076,5896971.058685826,164,-7033882.625755546,-7321528.330423095,-7852322.208013087,-6709881.689979171,-4778032.398756664,-5292319.0906614475,-4647494.766079329,-6815719.565701395,-8497745.988143025,-5808307.822407341,-6475723.44859201,1234966.3481419142
0,28,0.004373860359191894,0.005104074263031838,0.0015674352645874024,4.750971638107798e-05,10,0,True,2,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1781639.5317303757,-661627.2325724417,-7179326.68520703,-10210818.388271919,-7588054.459758641,-2777638.494729315,-2021888.5457422019,-9737338.933992941,-3894492.2484536553,-21511940.38567224,-6736476.490613076,5896971.058685826,144,-7033132.625755546,-7320778.330423095,-7851572.208013087,-6709131.689979171,-4777282.398756664,-5291569.0906614475,-4646744.766079329,-6814969.565701395,-8496995.988143025,-5807557.822407341,-6474973.44859201,1234966.3481419142
0,28,0.005125212669372559,0.007171059151992541,0.0015776395797729493,5.8772423645266206e-05,10,0,True,3,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1780389.5317303757,-660377.2325724417,-7178076.68520703,-10209568.388271919,-7586804.459758641,-2776388.494729315,-2020638.5457422019,-9736088.933992941,-3893242.2484536553,-21510690.38567224,-6735226.490613076,5896971.058685826,139,-7031882.625755546,-7319528.330423095,-7850322.208013087,-6707881.689979171,-4776032.398756664,-5290319.0906614475,-4645494.766079329,-6813719.565701395,-8495745.988143025,-5806307.822407341,-6473723.44859201,1234966.3481419142
0,28,0.0070982217788696286,0.009111257156382486,0.004723143577575683,0.009358611414912425,10,0,True,5,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1776389.5317303757,-656377.2325724417,-7174076.68520703,-10205568.388271919,-7582804.459758641,-2772388.494729315,-2016638.5457422019,-9732088.933992941,-3889242.2484536553,-21506690.38567224,-6731226.490613076,5896971.058685826,129,-7027882.625755546,-7315528.330423095,-7846322.208013087,-6703881.689979171,-4772032.398756664,-5286319.0906614475,-4641494.766079329,-6809719.565701395,-8491745.988143025,-5802307.822407341,-6469723.44859201,1234966.3481419142
0,28,0.007197093963623047,0.008199277968523504,0.0015736103057861328,0.00011172594798244136,10,0,False,0.5,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.006393170356750489,0.010972943863865423,0.0063746929168701175,0.014343444653194789,10,0,False,1,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.0026735544204711916,0.0002349866638770089,0.0015546798706054688,5.770821113434652e-05,10,0,False,2,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.005742907524108887,0.00887380084996497,0.0015916109085083007,8.642441976669137e-05,10,0,False,3,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.015739846229553222,0.025964168750655006,0.0027684688568115233,0.0036055599463566284,10,0,False,5,"{'model__C': 10, 'model__epsilon': 0, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.002809953689575195,0.0002562472222625531,0.004424071311950684,0.008493153468827128,10,0.1,True,0.5,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782577.0317303757,-662564.7325724417,-7180264.18520703,-10211755.888271919,-7588991.959758641,-2778575.994729315,-2022826.0457422019,-9738276.433992941,-3895429.7484536553,-21512877.88567224,-6737413.990613076,5896971.058685826,169,-7034070.125755546,-7321715.830423095,-7852509.708013087,-6710069.189979171,-4778219.898756664,-5292506.5906614475,-4647682.266079329,-6815907.065701395,-8497933.488143025,-5808495.322407341,-6475910.94859201,1234966.3481419142
0,28,0.002812695503234863,0.0005532134448003895,0.012827467918395997,0.023593146040807828,10,0.1,True,1,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782389.5317303757,-662377.2325724417,-7180076.68520703,-10211568.388271919,-7588804.459758641,-2778388.494729315,-2022638.5457422019,-9738088.933992941,-3895242.2484536553,-21512690.38567224,-6737226.490613076,5896971.058685826,164,-7033882.625755546,-7321528.330423095,-7852322.208013087,-6709881.689979171,-4778032.398756664,-5292319.0906614475,-4647494.766079329,-6815719.565701395,-8497745.988143025,-5808307.822407341,-6475723.44859201,1234966.3481419142
0,28,0.01579422950744629,0.03926816738037979,0.005191349983215332,0.00795041824508282,10,0.1,True,2,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1781639.5317303757,-661627.2325724417,-7179326.68520703,-10210818.388271919,-7588054.459758641,-2777638.494729315,-2021888.5457422019,-9737338.933992941,-3894492.2484536553,-21511940.38567224,-6736476.490613076,5896971.058685826,144,-7033132.625755546,-7320778.330423095,-7851572.208013087,-6709131.689979171,-4777282.398756664,-5291569.0906614475,-4646744.766079329,-6814969.565701395,-8496995.988143025,-5807557.822407341,-6474973.44859201,1234966.3481419142
0,28,0.013011956214904785,0.027102902128209705,0.0064973592758178714,0.01475878554488753,10,0.1,True,3,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1780389.5317303757,-660377.2325724417,-7178076.68520703,-10209568.388271919,-7586804.459758641,-2776388.494729315,-2020638.5457422019,-9736088.933992941,-3893242.2484536553,-21510690.38567224,-6735226.490613076,5896971.058685826,139,-7031882.625755546,-7319528.330423095,-7850322.208013087,-6707881.689979171,-4776032.398756664,-5290319.0906614475,-4645494.766079329,-6813719.565701395,-8495745.988143025,-5806307.822407341,-6473723.44859201,1234966.3481419142
0,28,0.004415822029113769,0.005285058277689684,0.012974953651428223,0.02316787446518914,10,0.1,True,5,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1776389.5317303757,-656377.2325724417,-7174076.68520703,-10205568.388271919,-7582804.459758641,-2772388.494729315,-2016638.5457422019,-9732088.933992941,-3889242.2484536553,-21506690.38567224,-6731226.490613076,5896971.058685826,129,-7027882.625755546,-7315528.330423095,-7846322.208013087,-6703881.689979171,-4772032.398756664,-5286319.0906614475,-4641494.766079329,-6809719.565701395,-8491745.988143025,-5802307.822407341,-6469723.44859201,1234966.3481419142
0,28,0.012568044662475585,0.01953997296131218,0.007671093940734864,0.01819839167704145,10,0.1,False,0.5,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.008014178276062012,0.01617991593173044,0.010093069076538086,0.025331678066813558,10,0.1,False,1,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.0025851249694824217,0.0001845113912853905,0.0015302419662475586,3.5992370241319635e-05,10,0.1,False,2,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.0057656288146972655,0.006572275664705039,0.004203963279724121,0.00790603798643396,10,0.1,False,3,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.0026271820068359377,0.00020019478119112375,0.001526784896850586,2.754427050764732e-05,10,0.1,False,5,"{'model__C': 10, 'model__epsilon': 0.1, 'model__fit_intercept': False, 'model__intercept_scaling': 5}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.0026153087615966796,0.0002230916724210217,0.0015384197235107423,3.104154964259767e-05,10,0.2,True,0.5,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 0.5}",-1782577.0317303757,-662564.7325724417,-7180264.18520703,-10211755.888271919,-7588991.959758641,-2778575.994729315,-2022826.0457422019,-9738276.433992941,-3895429.7484536553,-21512877.88567224,-6737413.990613076,5896971.058685826,169,-7034070.125755546,-7321715.830423095,-7852509.708013087,-6710069.189979171,-4778219.898756664,-5292506.5906614475,-4647682.266079329,-6815907.065701395,-8497933.488143025,-5808495.322407341,-6475910.94859201,1234966.3481419142
0,28,0.0026334285736083984,0.0002098760495632913,0.001544809341430664,2.367562516858176e-05,10,0.2,True,1,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 1}",-1782389.5317303757,-662377.2325724417,-7180076.68520703,-10211568.388271919,-7588804.459758641,-2778388.494729315,-2022638.5457422019,-9738088.933992941,-3895242.2484536553,-21512690.38567224,-6737226.490613076,5896971.058685826,164,-7033882.625755546,-7321528.330423095,-7852322.208013087,-6709881.689979171,-4778032.398756664,-5292319.0906614475,-4647494.766079329,-6815719.565701395,-8497745.988143025,-5808307.822407341,-6475723.44859201,1234966.3481419142
0,28,0.0030226945877075196,0.0011406256371348982,0.0015521764755249024,4.6315599661839823e-05,10,0.2,True,2,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 2}",-1781639.5317303757,-661627.2325724417,-7179326.68520703,-10210818.388271919,-7588054.459758641,-2777638.494729315,-2021888.5457422019,-9737338.933992941,-3894492.2484536553,-21511940.38567224,-6736476.490613076,5896971.058685826,144,-7033132.625755546,-7320778.330423095,-7851572.208013087,-6709131.689979171,-4777282.398756664,-5291569.0906614475,-4646744.766079329,-6814969.565701395,-8496995.988143025,-5807557.822407341,-6474973.44859201,1234966.3481419142
0,28,0.017592024803161622,0.03012406976162256,0.004010486602783203,0.006791412946683875,10,0.2,True,3,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 3}",-1780389.5317303757,-660377.2325724417,-7178076.68520703,-10209568.388271919,-7586804.459758641,-2776388.494729315,-2020638.5457422019,-9736088.933992941,-3893242.2484536553,-21510690.38567224,-6735226.490613076,5896971.058685826,139,-7031882.625755546,-7319528.330423095,-7850322.208013087,-6707881.689979171,-4776032.398756664,-5290319.0906614475,-4645494.766079329,-6813719.565701395,-8495745.988143025,-5806307.822407341,-6473723.44859201,1234966.3481419142
0,28,0.0027167081832885744,0.0004035541503020159,0.001559281349182129,5.3459001511005436e-05,10,0.2,True,5,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': True, 'model__intercept_scaling': 5}",-1776389.5317303757,-656377.2325724417,-7174076.68520703,-10205568.388271919,-7582804.459758641,-2772388.494729315,-2016638.5457422019,-9732088.933992941,-3889242.2484536553,-21506690.38567224,-6731226.490613076,5896971.058685826,129,-7027882.625755546,-7315528.330423095,-7846322.208013087,-6703881.689979171,-4772032.398756664,-5286319.0906614475,-4641494.766079329,-6809719.565701395,-8491745.988143025,-5802307.822407341,-6469723.44859201,1234966.3481419142
0,28,0.002610611915588379,0.0002114475773958288,0.0015256881713867187,3.165006413073631e-05,10,0.2,False,0.5,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 0.5}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.005567622184753418,0.005736955261521855,0.008080840110778809,0.01958046614824333,10,0.2,False,1,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 1}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.002747511863708496,0.0003809207818482363,0.001571822166442871,3.894216267967624e-05,10,0.2,False,2,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 2}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
0,28,0.0034342288970947267,0.0026302067215492617,0.0020628929138183593,0.0010468957918810255,10,0.2,False,3,"{'model__C': 10, 'model__epsilon': 0.2, 'model__fit_intercept': False, 'model__intercept_scaling': 3}",-1782639.5317303757,-662627.2325724417,-7180326.68520703,-10211818.388271919,-7589054.459758641,-2778638.494729315,-2022888.5457422019,-9738338.933992941,-3895492.2484536553,-21512940.38567224,-6737476.490613076,5896971.058685826,174,-7034132.625755546,-7321778.330423095,-7852572.208013087,-6710131.689979171,-4778282.398756664,-5292569.0906614475,-4647744.766079329,-6815969.565701395,-8497995.988143025,-5808557.822407341,-6475973.44859201,1234966.3481419142
